strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,LUMN,2025-11-12,9.37,9.22,0.15,2025-11-12,9.22,same_day_stop_loss,1087,10185.19,-163.05,-0.016008,-1.0,-5.666677,1.733339,0,95.0,setup_rsi2=3.94; next_open_entry; avg_value_10=307.4121M; adr20=10.3292; close=8.5500; ma50=7.3674
rsi2,BMA,2025-11-12,82.925296,82.787918,0.137377,2025-11-12,82.787918,same_day_stop_loss,122,10116.89,-16.76,-0.001657,-1.0,-2.571382,34.142176,0,93.0,setup_rsi2=3.72; next_open_entry; avg_value_10=50.2204M; adr20=6.8776; close=84.6621; ma50=56.8439
rsi2,SEI,2025-11-12,50.218481,45.918308,4.300173,2025-11-13,45.918308,stop_loss,202,10144.13,-868.63,-0.085629,-1.0,-1.842593,0.159722,1,92.0,setup_rsi2=2.34; next_open_entry; avg_value_10=241.1054M; adr20=8.5073; close=47.0730; ma50=43.4856
rsi2,SEI,2025-11-13,47.132709,46.664864,0.467844,2025-11-13,46.664864,same_day_stop_loss,215,10133.53,-100.59,-0.009926,-1.0,-10.340393,0.127662,0,92.0,setup_rsi2=0.39; next_open_entry; avg_value_10=253.5369M; adr20=8.7447; close=44.7338; ma50=43.8549
rsi2,SEI,2025-11-14,42.772807,42.295015,0.477792,2025-11-14,42.295015,same_day_stop_loss,237,10137.16,-113.24,-0.01117,-1.0,-3.812542,8.135495,0,91.0,setup_rsi2=0.16; next_open_entry; avg_value_10=256.7734M; adr20=9.0104; close=45.0025; ma50=44.2303
rsi2,LBRT,2025-11-14,14.970622,14.732521,0.238101,2025-11-14,14.732521,same_day_stop_loss,679,10165.05,-161.67,-0.015905,-1.0,-1.370836,3.520837,0,90.0,setup_rsi2=4.49; next_open_entry; avg_value_10=65.6450M; adr20=6.3131; close=15.7941; ma50=13.8654
rsi2,DGXX,2025-11-17,3.31,3.19,0.12,2025-11-17,3.19,same_day_stop_loss,3073,10171.63,-368.76,-0.036254,-1.0,-1.666669,5.083339,0,94.0,setup_rsi2=0.18; next_open_entry; avg_value_10=28.4415M; adr20=18.9723; close=3.7000; ma50=3.6212
rsi2,GTX,2025-11-17,16.672826,16.494401,0.178425,2025-11-17,16.494401,same_day_stop_loss,609,10153.75,-108.66,-0.010702,-1.0,-2.222222,0.833332,0,93.0,setup_rsi2=3.30; next_open_entry; avg_value_10=53.6248M; adr20=3.7398; close=16.3160; ma50=14.4453
rsi2,GGAL,2025-11-17,50.547064,49.725557,0.821507,2025-11-17,49.725557,same_day_stop_loss,201,10159.96,-165.12,-0.016252,-1.0,-1.423534,0.705888,0,90.0,setup_rsi2=4.41; next_open_entry; avg_value_10=94.4403M; adr20=6.4276; close=49.7352; ma50=37.2973
rsi2,LUMN,2025-11-17,7.99,7.6,0.39,2025-11-18,7.6,stop_loss,1273,10171.27,-496.47,-0.048811,-1.0,-1.307692,1.025643,1,95.0,setup_rsi2=1.02; next_open_entry; avg_value_10=202.2815M; adr20=10.7588; close=8.0600; ma50=7.5540
rsi2,NEGG,2025-11-18,64.860001,64.510002,0.349998,2025-11-18,64.510002,same_day_stop_loss,156,10118.16,-54.6,-0.005396,-1.0,-10.342899,5.428599,0,99.0,setup_rsi2=1.67; next_open_entry; avg_value_10=32.0198M; adr20=15.5729; close=61.4700; ma50=57.6896
rsi2,FORM,2025-11-18,50.759998,48.599998,2.16,2025-11-18,48.599998,same_day_stop_loss,200,10152.0,-432.0,-0.042553,-1.0,-1.35648,0.231481,0,91.0,setup_rsi2=3.21; next_open_entry; avg_value_10=46.7809M; adr20=5.6885; close=48.6800; ma50=42.4060
rsi2,NEGG,2025-11-19,61.869999,61.240002,0.629997,2025-11-19,61.240002,same_day_stop_loss,164,10146.68,-103.32,-0.010183,-1.0,-10.031789,2.746043,0,99.0,setup_rsi2=0.85; next_open_entry; avg_value_10=27.8772M; adr20=15.8829; close=59.0000; ma50=58.1514
rsi2,W,2025-11-19,96.120003,94.190002,1.93,2025-11-19,94.190002,same_day_stop_loss,105,10092.6,-202.65,-0.020079,-1.0,-1.016065,2.494816,0,96.0,setup_rsi2=3.27; next_open_entry; avg_value_10=389.5403M; adr20=5.5656; close=97.9400; ma50=90.8944
rsi2,TER,2025-11-19,164.387001,162.808843,1.578158,2025-11-19,162.808843,same_day_stop_loss,61,10027.61,-96.27,-0.0096,-1.0,-1.151895,3.683513,0,94.0,setup_rsi2=4.13; next_open_entry; avg_value_10=578.5354M; adr20=4.5463; close=168.0327; ma50=148.1471
rsi2,VIAV,2025-11-19,16.620001,16.33,0.290001,2025-11-19,16.33,same_day_stop_loss,610,10138.2,-176.9,-0.017449,-1.0,-1.758616,0.758616,0,93.0,setup_rsi2=2.73; next_open_entry; avg_value_10=62.5837M; adr20=4.2247; close=16.1400; ma50=14.1246
rsi2,DDOG,2025-11-19,177.270004,175.0,2.270004,2025-11-19,175.0,same_day_stop_loss,57,10104.39,-129.39,-0.012805,-1.0,-1.079292,0.982375,0,90.0,setup_rsi2=3.55; next_open_entry; avg_value_10=1260.7527M; adr20=3.7307; close=176.3100; ma50=157.9645
rsi2,CIEN,2025-11-19,187.929993,182.889999,5.039993,2025-11-20,182.889999,stop_loss,54,10148.22,-272.16,-0.026818,-1.0,-2.480162,2.910721,1,97.0,setup_rsi2=4.67; next_open_entry; avg_value_10=659.9623M; adr20=4.9328; close=188.7800; ma50=167.1332
rsi2,FORM,2025-11-19,49.299999,47.830002,1.469997,2025-11-20,49.854137,atr_trail_stop,205,10106.5,113.6,0.01124,0.376965,-0.544218,2.557829,1,92.0,setup_rsi2=2.30; next_open_entry; avg_value_10=43.4490M; adr20=5.5469; close=50.4200; ma50=42.8256
rsi2,LRCX,2025-11-19,146.353418,142.095545,4.257873,2025-11-20,142.095545,stop_loss,69,10098.39,-293.79,-0.029093,-1.0,-1.983607,1.779864,1,92.0,setup_rsi2=3.63; next_open_entry; avg_value_10=1709.6247M; adr20=3.8509; close=148.3777; ma50=142.7283
rsi2,VIAV,2025-11-20,16.709999,16.110001,0.599998,2025-11-20,16.110001,same_day_stop_loss,606,10126.26,-363.6,-0.035907,-1.0,-1.416669,0.26667,0,93.0,setup_rsi2=0.79; next_open_entry; avg_value_10=63.9724M; adr20=4.4448; close=15.9200; ma50=14.1978
rsi2,LVS,2025-11-20,63.942402,63.190716,0.751686,2025-11-20,63.190716,same_day_stop_loss,158,10102.9,-118.77,-0.011756,-1.0,-1.618416,1.671039,0,92.0,setup_rsi2=3.12; next_open_entry; avg_value_10=372.3550M; adr20=2.9409; close=62.7852; ma50=55.5405
rsi2,HCC,2025-11-20,76.729288,75.35181,1.377479,2025-11-20,75.35181,same_day_stop_loss,132,10128.27,-181.83,-0.017952,-1.0,-2.811588,0.311593,0,91.0,setup_rsi2=3.69; next_open_entry; avg_value_10=69.0676M; adr20=4.8482; close=72.9362; ma50=67.5060
rsi2,ASX,2025-11-20,14.61,13.79,0.82,2025-11-20,13.79,same_day_stop_loss,693,10124.73,-568.26,-0.056126,-1.0,-1.085366,0.085367,0,90.0,setup_rsi2=0.81; next_open_entry; avg_value_10=109.9971M; adr20=2.8837; close=13.7500; ma50=12.8700
rsi2,NEGG,2025-11-20,60.77,55.549999,5.220001,2025-11-21,58.849998,atr_trail_stop,166,10087.82,-318.72,-0.031595,-0.367816,-0.651341,2.306512,1,99.0,setup_rsi2=0.60; next_open_entry; avg_value_10=26.2456M; adr20=15.9256; close=58.8500; ma50=58.5730
rsi2,INCY,2025-11-20,102.5,100.300003,2.199997,2025-11-21,101.505037,atr_trail_stop,98,10045.0,-97.51,-0.009707,-0.452257,-0.645455,0.33182,1,91.0,setup_rsi2=1.64; next_open_entry; avg_value_10=222.8405M; adr20=4.2470; close=101.7600; ma50=91.6682
rsi2,MU,2025-11-21,204.361561,199.435631,4.92593,2025-11-21,199.435631,same_day_stop_loss,49,10013.72,-241.37,-0.024104,-1.0,-2.421912,1.515216,0,95.0,setup_rsi2=2.42; next_open_entry; avg_value_10=7345.4776M; adr20=6.2020; close=207.1992; ma50=201.1682
rsi2,VIAV,2025-11-21,16.0,15.86,0.14,2025-11-21,15.86,same_day_stop_loss,632,10112.0,-88.48,-0.00875,-1.0,-3.49999,0.21429,0,93.0,setup_rsi2=0.46; next_open_entry; avg_value_10=61.8813M; adr20=4.4300; close=15.9600; ma50=14.2764
rsi2,SANM,2025-11-21,144.449997,142.75,1.699997,2025-11-21,142.75,same_day_stop_loss,70,10111.5,-119.0,-0.011769,-1.0,-1.058827,2.252946,0,93.0,setup_rsi2=3.03; next_open_entry; avg_value_10=120.3960M; adr20=6.2003; close=146.8800; ma50=135.8478
rsi2,GTX,2025-11-21,15.483326,15.473414,0.009913,2025-11-21,15.473414,same_day_stop_loss,653,10110.61,-6.47,-0.00064,-1.0,-7.999833,53.499016,0,91.0,setup_rsi2=4.69; next_open_entry; avg_value_10=43.9423M; adr20=3.0418; close=15.9393; ma50=14.6776
rsi2,FSLR,2025-11-21,244.639999,244.220001,0.419998,2025-11-21,244.220001,same_day_stop_loss,41,10030.24,-17.22,-0.001717,-1.0,-8.666703,22.285813,0,90.0,setup_rsi2=1.90; next_open_entry; avg_value_10=505.7860M; adr20=5.1888; close=249.9100; ma50=237.5788
rsi2,LVS,2025-11-21,63.170934,62.725861,0.445073,2025-11-21,62.725861,same_day_stop_loss,160,10107.35,-71.21,-0.007046,-1.0,-1.466671,2.377793,0,90.0,setup_rsi2=1.49; next_open_entry; avg_value_10=366.6213M; adr20=2.9166; close=63.6061; ma50=55.7586
rsi2,DMRA,2025-11-24,16.35,16.030001,0.32,2025-11-24,16.030001,same_day_stop_loss,619,10120.65,-198.08,-0.019572,-1.0,-1.218752,2.093752,0,99.0,setup_rsi2=4.04; next_open_entry; avg_value_10=55.1400M; adr20=21.9540; close=16.3100; ma50=10.1700
rsi2,AEIS,2025-11-21,189.396091,187.557591,1.838501,2025-11-25,201.100249,atr_trail_stop,53,10037.99,620.32,0.061797,6.366143,-0.494569,11.058234,4,90.0,setup_rsi2=1.73; next_open_entry; avg_value_10=92.1645M; adr20=4.9491; close=195.8409; ma50=189.0316
rsi2,CHRW,2025-11-21,147.929961,147.393947,0.536014,2025-12-01,157.22913,atr_trail_stop,68,10059.24,632.34,0.062862,17.348743,-0.24075,25.481462,10,92.0,setup_rsi2=3.53; next_open_entry; avg_value_10=211.1411M; adr20=2.6387; close=150.5604; ma50=137.0038
rsi2,ABVX,2025-12-04,112.5,109.0,3.5,2025-12-04,109.0,same_day_stop_loss,90,10125.0,-315.0,-0.031111,-1.0,-1.555714,0.018572,0,99.0,setup_rsi2=2.74; next_open_entry; avg_value_10=202.9008M; adr20=5.6560; close=110.6400; ma50=100.6145
rsi2,ADPT,2025-12-04,16.860001,16.5,0.360001,2025-12-04,16.5,same_day_stop_loss,600,10116.0,-216.0,-0.021352,-1.0,-1.138887,1.999995,0,90.0,setup_rsi2=2.79; next_open_entry; avg_value_10=54.7230M; adr20=7.2380; close=17.4600; ma50=16.2000
rsi2,AUPH,2025-12-04,14.76,14.7,0.06,2025-12-05,15.031154,atr_trail_stop,686,10125.36,186.01,0.018371,4.519204,0.0,14.749901,1,90.0,setup_rsi2=2.88; next_open_entry; avg_value_10=26.4403M; adr20=3.8827; close=15.3100; ma50=13.3836
rsi2,ALB,2025-12-05,123.1324,116.966343,6.166057,2025-12-08,125.881152,atr_trail_stop,82,10096.86,225.4,0.022324,0.445788,-0.179033,0.979035,3,94.0,setup_rsi2=4.51; next_open_entry; avg_value_10=433.8577M; adr20=5.5585; close=124.5049; ma50=102.6457
rsi2,W,2025-12-05,94.529999,92.519997,2.010002,2025-12-08,94.267176,atr_trail_stop,107,10114.71,-28.12,-0.00278,-0.130757,-0.552239,1.796018,3,90.0,setup_rsi2=3.00; next_open_entry; avg_value_10=335.4217M; adr20=5.5463; close=95.2100; ma50=94.5786
rsi2,BKD,2025-12-04,10.59,10.48,0.110001,2025-12-09,10.78,atr_trail_stop,956,10124.04,181.64,0.017941,1.727259,-0.545455,3.727251,5,90.0,setup_rsi2=2.40; next_open_entry; avg_value_10=43.5113M; adr20=4.2922; close=10.6400; ma50=9.4178
rsi2,ABVX,2025-12-05,109.75,107.055,2.695,2025-12-09,115.873596,atr_trail_stop,92,10097.0,563.37,0.055796,2.272207,-0.241188,4.975883,4,99.0,setup_rsi2=2.56; next_open_entry; avg_value_10=162.8667M; adr20=5.6968; close=114.5100; ma50=101.2647
rsi2,IONS,2025-12-10,79.379997,78.32,1.059998,2025-12-10,78.32,same_day_stop_loss,127,10081.26,-134.62,-0.013353,-1.0,-1.5,0.311323,0,93.0,setup_rsi2=1.72; next_open_entry; avg_value_10=168.7257M; adr20=3.6536; close=78.6300; ma50=74.1274
rsi2,INSM,2025-12-10,194.869995,193.289993,1.580002,2025-12-10,193.289993,same_day_stop_loss,52,10133.24,-82.16,-0.008108,-1.0,-3.341768,1.670884,0,92.0,setup_rsi2=1.55; next_open_entry; avg_value_10=428.1757M; adr20=3.3709; close=189.8500; ma50=182.3344
rsi2,INSM,2025-12-11,190.240005,189.589996,0.650009,2025-12-12,192.077107,atr_trail_stop,53,10082.72,97.37,0.009657,2.826271,-0.723069,12.13829,1,93.0,setup_rsi2=0.69; next_open_entry; avg_value_10=430.9248M; adr20=3.4027; close=195.2400; ma50=183.2936
rsi2,IONS,2025-12-11,78.629997,77.790001,0.839996,2025-12-12,78.601068,atr_trail_stop,128,10064.64,-3.7,-0.000368,-0.034439,-0.690472,2.726203,1,93.0,setup_rsi2=1.48; next_open_entry; avg_value_10=160.5256M; adr20=3.4783; close=79.1400; ma50=74.3942
rsi2,GRAL,2025-12-15,92.239998,90.5,1.739998,2025-12-15,90.5,same_day_stop_loss,109,10054.16,-189.66,-0.018864,-1.0,-1.367816,1.066095,0,97.0,setup_rsi2=2.82; next_open_entry; avg_value_10=83.7362M; adr20=8.7691; close=91.0400; ma50=87.1356
rsi2,WGS,2025-12-15,151.740005,149.070007,2.669998,2025-12-15,149.070007,same_day_stop_loss,66,10014.84,-176.22,-0.017596,-1.0,-1.138581,1.942697,0,92.0,setup_rsi2=3.31; next_open_entry; avg_value_10=63.2475M; adr20=5.4461; close=150.6100; ma50=138.9601
rsi2,ARQT,2025-12-15,29.200001,28.299999,0.900002,2025-12-16,28.639999,atr_trail_stop,347,10132.4,-194.32,-0.019178,-0.622223,-0.922221,0.333332,1,95.0,setup_rsi2=3.38; next_open_entry; avg_value_10=60.3200M; adr20=4.8480; close=28.9500; ma50=25.2296
rsi2,RCUS,2025-12-15,21.51,20.35,1.16,2025-12-16,21.276,atr_trail_stop,471,10131.21,-110.21,-0.010879,-0.201724,-0.603449,0.775,1,95.0,setup_rsi2=2.87; next_open_entry; avg_value_10=60.9389M; adr20=6.1442; close=21.9100; ma50=20.2914
rsi2,ZIM,2025-12-15,18.950565,17.956118,0.994446,2025-12-16,19.297729,atr_trail_stop,534,10119.6,185.39,0.018319,0.349103,-0.16537,1.371594,1,90.0,setup_rsi2=1.41; next_open_entry; avg_value_10=86.7632M; adr20=4.7918; close=19.7341; ma50=15.6198
rsi2,ARQT,2025-12-16,28.639999,28.450001,0.189999,2025-12-16,28.450001,same_day_stop_loss,353,10109.92,-67.07,-0.006634,-1.0,-1.421055,4.15793,0,95.0,setup_rsi2=2.88; next_open_entry; avg_value_10=63.7130M; adr20=4.6329; close=28.5300; ma50=25.4050
rsi2,ARQT,2025-12-17,28.58,28.370001,0.209999,2025-12-17,28.370001,same_day_stop_loss,354,10117.32,-74.34,-0.007348,-1.0,-2.523824,0.523815,0,94.0,setup_rsi2=1.03; next_open_entry; avg_value_10=62.2425M; adr20=4.2832; close=28.3400; ma50=25.5604
rsi2,AMKR,2025-12-17,40.901623,39.04518,1.856444,2025-12-17,39.04518,same_day_stop_loss,247,10102.7,-458.54,-0.045388,-1.0,-1.241936,0.107527,0,94.0,setup_rsi2=4.20; next_open_entry; avg_value_10=175.3023M; adr20=5.7029; close=38.7957; ma50=35.2008
rsi2,PUMP,2025-12-17,9.63,9.32,0.31,2025-12-17,9.32,same_day_stop_loss,1051,10121.13,-325.81,-0.032191,-1.0,-2.709674,0.258064,0,90.0,setup_rsi2=3.07; next_open_entry; avg_value_10=28.8646M; adr20=6.2164; close=9.0400; ma50=8.9038
rsi2,VICR,2025-12-17,97.089996,91.25,5.839996,2025-12-18,97.917806,atr_trail_stop,104,10097.36,86.09,0.008526,0.141748,-0.315068,0.743152,1,96.0,setup_rsi2=4.52; next_open_entry; avg_value_10=33.1682M; adr20=5.2592; close=97.1900; ma50=84.3494
rsi2,SVRA,2025-12-18,6.24,5.95,0.29,2025-12-18,5.95,same_day_stop_loss,1622,10121.28,-470.38,-0.046474,-1.0,-1.103447,0.103449,0,97.0,setup_rsi2=4.73; next_open_entry; avg_value_10=29.4616M; adr20=7.6292; close=6.0600; ma50=4.8464
rsi2,NRIX,2025-12-18,18.24,17.969999,0.27,2025-12-18,17.969999,same_day_stop_loss,554,10104.96,-149.58,-0.014803,-1.0,-2.962955,1.481478,0,95.0,setup_rsi2=3.81; next_open_entry; avg_value_10=46.2573M; adr20=6.8478; close=18.0100; ma50=14.1721
rsi2,ARQT,2025-12-18,28.540001,28.049999,0.490002,2025-12-18,28.049999,same_day_stop_loss,354,10103.16,-173.46,-0.017169,-1.0,-2.030607,0.734689,0,93.0,setup_rsi2=0.65; next_open_entry; avg_value_10=61.2330M; adr20=4.1662; close=27.7800; ma50=25.6912
rsi2,FLNC,2025-12-18,20.48,18.48,2.0,2025-12-19,18.965,atr_trail_stop,494,10117.12,-748.41,-0.073975,-0.7575,-0.785,0.171,1,97.0,setup_rsi2=4.15; next_open_entry; avg_value_10=129.9973M; adr20=11.9400; close=19.3100; ma50=19.2385
rsi2,MU,2025-12-18,256.31873,221.507427,34.811303,2025-12-19,251.542646,atr_trail_stop,39,9996.43,-186.27,-0.018633,-0.137199,-0.330941,0.340126,1,95.0,setup_rsi2=4.15; next_open_entry; avg_value_10=6865.0309M; adr20=5.8199; close=248.3453; ma50=225.7116
rsi2,VISN,2025-12-18,8.866365,8.595543,0.270822,2025-12-19,8.724854,atr_trail_stop,1140,10107.66,-161.32,-0.01596,-0.522525,-0.639638,0.504505,1,95.0,setup_rsi2=3.40; next_open_entry; avg_value_10=36.9094M; adr20=4.6598; close=8.7102; ma50=8.4470
rsi2,AMKR,2025-12-18,40.702003,38.59604,2.105963,2025-12-19,39.324644,atr_trail_stop,248,10094.1,-341.59,-0.03384,-0.654028,-0.777251,0.08057,1,94.0,setup_rsi2=2.63; next_open_entry; avg_value_10=167.8615M; adr20=5.7137; close=39.2248; ma50=35.3756
rsi2,PRM,2025-12-18,27.959999,26.919001,1.040998,2025-12-19,27.635,atr_trail_stop,361,10093.56,-117.32,-0.011624,-0.312199,-0.312199,0.537946,1,94.0,setup_rsi2=2.95; next_open_entry; avg_value_10=33.0535M; adr20=3.6373; close=27.7700; ma50=25.1916
rsi2,SVRA,2025-12-19,6.07,5.92,0.15,2025-12-22,5.92,stop_loss,1670,10136.9,-250.5,-0.024712,-1.0,-1.399999,2.733331,3,96.0,setup_rsi2=3.96; next_open_entry; avg_value_10=32.7147M; adr20=7.4914; close=6.0500; ma50=4.8990
rsi2,ORKA,2025-12-19,28.17,27.84,0.33,2025-12-22,31.189851,atr_trail_stop,359,10113.03,1084.13,0.107201,9.151065,-0.21212,13.484848,3,96.0,setup_rsi2=1.63; next_open_entry; avg_value_10=27.3812M; adr20=6.6390; close=31.8400; ma50=28.3738
rsi2,ARQT,2025-12-19,27.995001,27.545,0.450001,2025-12-22,28.053213,atr_trail_stop,362,10134.19,21.07,0.002079,0.129361,-0.384445,4.455546,3,92.0,setup_rsi2=0.21; next_open_entry; avg_value_10=68.3781M; adr20=4.0835; close=28.0100; ma50=25.8372
rsi2,EWTX,2025-12-19,21.85,20.139999,1.710001,2025-12-22,20.139999,stop_loss,464,10138.4,-793.44,-0.078261,-1.0,-1.222222,2.216372,3,92.0,setup_rsi2=3.35; next_open_entry; avg_value_10=51.2479M; adr20=6.8243; close=25.5500; ma50=20.1279
rsi2,COHR,2025-12-18,178.75,170.119995,8.630005,2025-12-23,187.559998,atr_trail_stop,56,10010.0,493.36,0.049287,1.020857,-0.943221,2.139049,5,96.0,setup_rsi2=4.48; next_open_entry; avg_value_10=919.5153M; adr20=7.3059; close=175.7100; ma50=147.5012
rsi2,GSAT,2025-12-18,58.34,55.82,2.52,2025-12-23,65.010002,atr_trail_stop,173,10092.82,1153.91,0.11433,2.646826,-0.730159,3.674602,5,96.0,setup_rsi2=2.72; next_open_entry; avg_value_10=58.6215M; adr20=6.6008; close=58.6400; ma50=55.5458
rsi2,TER,2025-12-18,192.419538,182.083871,10.335667,2025-12-23,196.058024,atr_trail_stop,52,10005.82,189.2,0.018909,0.352032,-0.312379,0.918764,5,95.0,setup_rsi2=4.95; next_open_entry; avg_value_10=559.6010M; adr20=4.2779; close=190.3704; ma50=170.6688
rsi2,TTMI,2025-12-18,63.689999,61.380001,2.309998,2025-12-23,69.900002,atr_trail_stop,158,10063.02,981.18,0.097504,2.688316,-0.47619,4.021651,5,94.0,setup_rsi2=2.46; next_open_entry; avg_value_10=157.0722M; adr20=7.2988; close=67.0900; ma50=65.0878
rsi2,BELFB,2025-12-18,168.219319,162.073352,6.145967,2025-12-23,173.705703,atr_trail_stop,60,10093.16,329.18,0.032614,0.89268,-0.803251,1.801623,5,92.0,setup_rsi2=4.84; next_open_entry; avg_value_10=25.0235M; adr20=5.1295; close=166.4405; ma50=154.9002
rsi2,U,2025-12-18,45.0,43.630001,1.369999,2025-12-23,45.529999,atr_trail_stop,224,10080.0,118.72,0.011778,0.386861,-0.686131,2.0219,5,91.0,setup_rsi2=3.06; next_open_entry; avg_value_10=401.2041M; adr20=5.2226; close=44.5400; ma50=40.3924
rsi2,RVMD,2025-12-19,77.559998,74.199997,3.360001,2025-12-23,80.229065,atr_trail_stop,130,10082.8,346.98,0.034413,0.794365,-0.330357,1.235119,4,95.0,setup_rsi2=3.83; next_open_entry; avg_value_10=243.7635M; adr20=3.5243; close=78.7800; ma50=66.1396
rsi2,TARS,2025-12-19,77.589996,77.135002,0.454994,2025-12-23,81.050003,atr_trail_stop,131,10164.29,453.26,0.044593,7.604507,0.0,13.86832,4,90.0,setup_rsi2=3.30; next_open_entry; avg_value_10=47.5042M; adr20=4.0743; close=81.4000; ma50=74.9315
rsi2,HXHX,2025-12-22,0.52,0.332,0.188,2025-12-23,0.65,atr_trail_stop,19563,10172.76,2543.19,0.25,0.691489,-0.085106,5.053192,1,98.0,setup_rsi2=2.50; next_open_entry; avg_value_10=41.7458M; adr20=19.2696; close=1.2900; ma50=0.7384
rsi2,SANA,2025-12-22,4.43,4.36,0.07,2025-12-23,4.508864,atr_trail_stop,2330,10321.9,183.75,0.017802,1.126629,-0.428569,4.285736,1,90.0,setup_rsi2=2.88; next_open_entry; avg_value_10=28.1741M; adr20=10.8844; close=4.5700; ma50=4.5526
rsi2,HLF,2025-12-23,13.64,13.6,0.04,2025-12-23,13.6,same_day_stop_loss,747,10189.08,-29.88,-0.002933,-1.0,-4.000024,4.499988,0,92.0,setup_rsi2=4.48; next_open_entry; avg_value_10=37.7255M; adr20=4.7050; close=13.7300; ma50=10.6556
rsi2,FN,2025-12-18,451.170013,424.440002,26.730011,2025-12-26,477.432388,atr_trail_stop,22,9925.74,577.77,0.058209,0.982505,-0.818556,1.440329,8,91.0,setup_rsi2=3.69; next_open_entry; avg_value_10=293.4215M; adr20=6.2150; close=452.4600; ma50=436.2928
rsi2,NRIX,2025-12-19,18.0,17.440001,0.559999,2025-12-26,19.283515,atr_trail_stop,564,10152.0,723.9,0.071306,2.291993,-0.160715,3.285718,7,95.0,setup_rsi2=2.57; next_open_entry; avg_value_10=53.8461M; adr20=6.6983; close=18.5200; ma50=14.3253
rsi2,GOOGL,2025-12-18,301.507753,295.911677,5.596076,2025-12-29,311.061042,atr_trail_stop,33,9949.76,315.26,0.031685,1.707141,-0.44464,2.387491,11,90.0,setup_rsi2=1.40; next_open_entry; avg_value_10=10598.7789M; adr20=2.7941; close=302.2472; ma50=285.8623
rsi2,GOOG,2025-12-18,302.846647,297.240603,5.606044,2025-12-29,312.546329,atr_trail_stop,33,9993.94,320.09,0.032028,1.730219,-0.433154,2.406418,11,90.0,setup_rsi2=1.46; next_open_entry; avg_value_10=6690.3362M; adr20=2.7646; close=303.5362; ma50=286.4942
rsi2,SLI,2025-12-29,4.62,4.52,0.1,2025-12-29,4.52,same_day_stop_loss,2205,10187.1,-220.5,-0.021645,-1.0,-1.700002,1.900002,0,96.0,setup_rsi2=3.56; next_open_entry; avg_value_10=25.5891M; adr20=6.8394; close=4.6400; ma50=4.1518
rsi2,OLMA,2025-12-30,25.49,25.389999,0.1,2025-12-30,25.389999,same_day_stop_loss,399,10170.51,-39.9,-0.003923,-1.0,-5.199985,4.999981,0,99.0,setup_rsi2=1.62; next_open_entry; avg_value_10=63.2430M; adr20=8.3493; close=25.0700; ma50=19.5250
rsi2,LMND,2025-12-30,71.300003,71.120003,0.18,2025-12-30,71.120003,same_day_stop_loss,142,10124.6,-25.56,-0.002525,-1.0,-8.944433,10.555504,0,91.0,setup_rsi2=4.54; next_open_entry; avg_value_10=173.1220M; adr20=6.9793; close=71.8000; ma50=70.9780
rsi2,OLMA,2025-12-31,25.059999,24.969999,0.09,2025-12-31,24.969999,same_day_stop_loss,406,10174.36,-36.54,-0.003591,-1.0,-2.111092,7.777773,0,99.0,setup_rsi2=0.92; next_open_entry; avg_value_10=55.3227M; adr20=8.1294; close=25.0000; ma50=19.8696
rsi2,KSS,2025-12-31,20.149547,20.050532,0.099015,2025-12-31,20.050532,same_day_stop_loss,507,10215.82,-50.2,-0.004914,-1.0,-1.800001,2.599999,0,91.0,setup_rsi2=3.48; next_open_entry; avg_value_10=74.0025M; adr20=4.6627; close=20.2090; ma50=19.3180
rsi2,ORKA,2025-12-31,29.120001,28.15,0.970001,2026-01-02,28.15,stop_loss,350,10192.0,-339.5,-0.03331,-1.0,-1.649483,1.742264,2,95.0,setup_rsi2=4.67; next_open_entry; avg_value_10=29.7144M; adr20=6.6733; close=30.3100; ma50=28.9922
rsi2,SYRE,2025-12-31,31.780001,31.5,0.280001,2026-01-02,31.5,stop_loss,320,10169.6,-89.6,-0.008811,-1.0,-5.964271,5.464275,2,95.0,setup_rsi2=2.84; next_open_entry; avg_value_10=29.0497M; adr20=4.9854; close=32.7600; ma50=28.0602
rsi2,KYMR,2025-12-31,77.690002,77.279999,0.410004,2026-01-02,77.279999,stop_loss,131,10177.39,-53.71,-0.005277,-1.0,-13.499888,2.756066,2,95.0,setup_rsi2=2.41; next_open_entry; avg_value_10=63.6980M; adr20=5.3162; close=77.8100; ma50=70.1286
rsi2,AXSM,2025-12-31,158.490005,148.134995,10.355011,2026-01-02,181.120803,atr_trail_stop,64,10143.36,1448.37,0.14279,2.185492,0.0,2.501687,2,94.0,setup_rsi2=4.89; next_open_entry; avg_value_10=124.5960M; adr20=3.4805; close=182.6400; ma50=144.3174
rsi2,RIVN,2025-12-31,19.620001,19.280001,0.34,2026-01-02,19.280001,stop_loss,520,10202.4,-176.8,-0.017329,-1.0,-2.11765,3.205876,2,92.0,setup_rsi2=4.06; next_open_entry; avg_value_10=823.4305M; adr20=6.3138; close=19.7100; ma50=16.5948
