strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_50,CRMD,2024-11-05,9.581,9.4,0.181,2024-11-06,10.319,rsi2_gt_50,1051,10069.59,775.65,0.077029,4.0783,-0.0053,5.7419,1,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,CORZ,2024-11-05,12.7313,12.51,0.2213,2024-11-06,14.3286,rsi2_gt_50,791,10070.44,1263.46,0.125462,7.2187,-0.5029,7.6771,1,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,NNE,2024-11-05,17.4717,16.58,0.8917,2024-11-06,19.0481,rsi2_gt_50,577,10081.2,909.55,0.090223,1.7677,-0.6972,2.252,1,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VST,2024-11-05,115.3434,110.5623,4.7811,2024-11-06,125.0171,rsi2_gt_50,87,10034.88,841.61,0.083869,2.0233,-0.0895,2.2147,1,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TPG,2024-11-05,58.5752,55.7799,2.7953,2024-11-06,63.4493,rsi2_gt_50,172,10074.94,838.33,0.08321,1.7436,-0.8225,1.8531,1,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,IAG,2024-11-05,5.3305,5.27,0.0605,2024-11-06,4.9895,stop_loss,1891,10080.04,-644.89,-0.063977,-5.6338,-5.6256,1.478,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VRT,2024-11-05,107.2901,104.3751,2.915,2024-11-06,120.182,rsi2_gt_50,93,9977.98,1198.95,0.120159,4.4226,-0.1543,4.4301,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EVGO,2024-11-07,6.6907,6.44,0.2507,2024-11-07,6.4394,same_day_stop_loss_red_candle,1513,10122.98,-380.24,-0.037562,-1.0026,-3.6728,0.9348,0,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=1.0; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EVGO,2024-11-08,6.1806,5.77,0.4106,2024-11-08,5.7694,same_day_stop_loss_red_candle,1638,10123.85,-673.54,-0.06653,-1.0014,-1.6819,0.0228,0,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=1.0; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,JANX,2024-11-13,52.9253,51.995,0.9303,2024-11-13,51.9898,same_day_stop_loss_red_candle,191,10108.73,-178.68,-0.017676,-1.0056,-1.0699,0.8435,0,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=1.0; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,COMP,2024-11-18,6.3206,6.31,0.0106,2024-11-18,6.3094,same_day_stop_loss_red_candle,1602,10125.65,-18.04,-0.001782,-1.0593,-21.6918,-0.0594,0,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RVMD,2024-11-18,55.3155,54.89,0.4255,2024-11-18,54.8845,same_day_stop_loss_red_candle,183,10122.74,-78.88,-0.007792,-1.0129,-3.82,1.491,0,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AGX,2024-11-18,135.9912,125.6091,10.3821,2024-11-19,147.2415,rsi2_gt_50,74,10063.35,832.53,0.082729,1.0836,-0.2338,1.0927,1,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,POWL,2024-11-18,95.5164,89.3206,6.1958,2024-11-19,103.5018,rsi2_gt_50,105,10029.22,838.47,0.083602,1.2888,-0.1748,1.3039,1,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ADMA,2024-11-18,19.0419,19.02,0.0219,2024-11-19,20.6279,rsi2_gt_50,531,10111.25,842.18,0.083292,72.4068,-6.4784,73.414,1,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,CORT,2024-11-18,52.0052,51.51,0.4952,2024-11-19,54.3046,rsi2_gt_50,194,10089.01,446.08,0.044214,4.6433,-0.6365,5.1793,1,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,CRDO,2024-11-18,40.154,39.18,0.974,2024-11-19,43.9356,rsi2_gt_50,252,10118.81,952.96,0.094177,3.8825,-0.2095,4.1745,1,93.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:40.1500; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=39.7600; filter_ma50=35.6163; filter_avg_value_10=119.13; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LEU,2024-11-18,72.0072,68.65,3.3572,2024-11-19,68.6431,stop_loss,140,10081.01,-470.97,-0.046718,-1.002,-2.2183,2.1931,1,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EXEL,2024-11-18,34.1534,34.06,0.0934,2024-11-19,34.0566,stop_loss,296,10109.41,-28.66,-0.002835,-1.0365,-3.5692,5.1018,1,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PTON,2024-11-19,7.4307,7.36,0.0707,2024-11-20,8.3592,rsi2_gt_50,1365,10142.96,1267.29,0.124943,13.1239,-1.7068,13.9839,1,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TVTX,2024-11-19,17.3917,16.86,0.5317,2024-11-20,17.8582,rsi2_gt_50,584,10156.78,272.42,0.026822,0.8773,-0.7837,0.8994,1,96.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3900; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=17.3900; filter_ma50=16.3605; filter_avg_value_10=28.73; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EWTX,2024-11-19,30.373,29.821,0.552,2024-11-20,31.9468,rsi2_gt_50,334,10144.59,525.64,0.051815,2.8508,-0.7482,3.0831,1,91.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:30.3700; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=30.7900; filter_ma50=29.7803; filter_avg_value_10=29.34; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,COMP,2024-11-19,6.1306,6.09,0.0406,2024-11-20,6.4394,rsi2_gt_50,1657,10158.43,511.59,0.050361,7.6021,-1.4925,7.8642,1,90.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:6.1300; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=6.1900; filter_ma50=6.1334; filter_avg_value_10=28.97; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,HRI,2024-11-20,210.1601,208.2415,1.9185,2024-11-20,208.2207,same_day_stop_loss_red_candle,48,10087.68,-93.09,-0.009228,-1.0109,-2.1463,0.2173,0,92.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:210.1391; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=209.7498; filter_ma50=177.8770; filter_avg_value_10=90.08; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LUMN,2024-11-20,7.7508,7.35,0.4008,2024-11-21,7.8492,rsi2_gt_50,1312,10169.02,129.15,0.012701,0.2456,-0.9002,0.9961,1,98.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:7.7500; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=7.7400; filter_ma50=7.0304; filter_avg_value_10=193.83; filter_adr20=8.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TVTX,2024-11-20,17.3617,16.975,0.3867,2024-11-21,18.2582,rsi2_gt_50,585,10156.62,524.42,0.051633,2.318,-0.8061,3.3053,1,95.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3600; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=17.3900; filter_ma50=16.4515; filter_avg_value_10=28.88; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LBRDK,2024-11-20,81.0943,80.927,0.1673,2024-11-21,80.9189,stop_loss,125,10136.78,-21.92,-0.002163,-1.0484,-2.0634,8.1233,1,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:81.0861; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=81.1049; filter_ma50=74.5180; filter_avg_value_10=205.23; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LUMN,2024-11-21,7.6008,7.39,0.2108,2024-11-22,7.8792,rsi2_gt_50,1339,10177.42,372.85,0.036635,1.3212,-0.3832,3.2703,1,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:7.6000; slippage_bps=1.0; decision_date=2024-11-20 00:00:00; filter_close=7.5500; filter_ma50=7.0726; filter_avg_value_10=154.43; filter_adr20=8.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VSCO,2024-11-22,34.6935,34.5,0.1935,2024-11-25,37.3963,rsi2_gt_50,293,10165.19,791.92,0.077905,13.9703,-0.0179,24.2755,1,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:34.6900; slippage_bps=1.0; decision_date=2024-11-21 00:00:00; filter_close=34.9700; filter_ma50=28.9778; filter_avg_value_10=64.86; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LUMN,2024-12-02,7.3007,7.29,0.0107,2024-12-02,7.2893,same_day_stop_loss_red_candle,1396,10191.82,-16.0,-0.00157,-1.0679,-29.8903,3.6598,0,97.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:7.3000; slippage_bps=1.0; decision_date=2024-11-29 00:00:00; filter_close=7.3400; filter_ma50=7.2354; filter_avg_value_10=96.15; filter_adr20=8.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ROOT,2024-12-04,92.7293,91.98,0.7493,2024-12-04,91.9708,same_day_stop_loss_red_candle,109,10107.49,-82.67,-0.008179,-1.0123,-4.9639,2.6569,0,97.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:92.7200; slippage_bps=1.0; decision_date=2024-12-03 00:00:00; filter_close=92.8600; filter_ma50=62.1932; filter_avg_value_10=52.01; filter_adr20=11.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ROOT,2024-12-05,91.2691,89.01,2.2591,2024-12-06,97.6702,rsi2_gt_50,111,10130.87,710.52,0.070134,2.8334,-0.4423,3.1388,1,96.0,entry=rsi2_next_open; setup_rsi2=2.08; raw_entry=open:91.2600; slippage_bps=1.0; decision_date=2024-12-04 00:00:00; filter_close=90.4500; filter_ma50=63.2132; filter_avg_value_10=49.26; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LB,2024-12-09,63.7901,62.7421,1.0479,2024-12-09,62.7359,same_day_stop_loss_red_candle,159,10142.62,-167.62,-0.016526,-1.006,-2.5619,1.4422,0,96.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:63.7837; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=63.5952; filter_ma50=58.5249; filter_avg_value_10=44.88; filter_adr20=10.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,IESC,2024-12-09,268.1968,264.11,4.0868,2024-12-09,264.0836,same_day_stop_loss_red_candle,38,10191.48,-156.3,-0.015337,-1.0065,-4.1442,-0.0066,0,92.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:268.1700; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=268.1700; filter_ma50=244.1556; filter_avg_value_10=64.69; filter_adr20=7.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,IESC,2024-12-10,253.2953,251.26,2.0353,2024-12-10,251.2349,same_day_stop_loss_red_candle,40,10131.81,-82.42,-0.008135,-1.0123,-2.6017,1.8202,0,90.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:253.2700; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=252.3500; filter_ma50=245.2086; filter_avg_value_10=70.63; filter_adr20=7.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AGX,2024-12-09,147.3106,135.0475,12.263,2024-12-11,146.5689,rsi2_gt_50,69,10164.43,-51.18,-0.005035,-0.0605,-0.8152,0.6023,2,94.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:147.2959; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=145.5545; filter_ma50=132.6805; filter_avg_value_10=49.46; filter_adr20=6.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SEZL,2024-12-11,54.8388,54.1667,0.6721,2024-12-11,54.1613,same_day_stop_loss_red_candle,185,10145.18,-125.35,-0.012356,-1.0081,-4.8831,0.9837,0,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:54.8333; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=54.2083; filter_ma50=47.4273; filter_avg_value_10=38.85; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TPL,2024-12-11,436.2732,428.0162,8.257,2024-12-11,427.9734,same_day_stop_loss_red_candle,23,10034.28,-190.89,-0.019024,-1.0052,-4.9284,-0.0053,0,91.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:436.2296; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=428.8997; filter_ma50=411.8887; filter_avg_value_10=347.55; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TOST,2024-12-06,37.9338,37.2,0.7338,2024-12-12,39.606,rsi2_gt_50,268,10166.26,448.16,0.044083,2.2789,-0.7683,2.6114,4,92.0,entry=rsi2_next_open; setup_rsi2=1.76; raw_entry=open:37.9300; slippage_bps=1.0; decision_date=2024-12-05 00:00:00; filter_close=38.0200; filter_ma50=33.7940; filter_avg_value_10=405.02; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,CRS,2024-12-10,183.7668,178.5937,5.1731,2024-12-12,178.5758,stop_loss,55,10107.17,-285.5,-0.028247,-1.0035,-1.4694,0.3215,2,90.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:183.7484; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=183.2906; filter_ma50=169.8786; filter_avg_value_10=118.39; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,CVNA,2024-12-11,47.8048,46.882,0.9228,2024-12-12,49.549,rsi2_gt_50,213,10182.42,371.53,0.036487,1.8902,-0.2869,2.7669,1,94.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:47.8000; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=47.3040; filter_ma50=44.5595; filter_avg_value_10=510.67; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,IESC,2024-12-11,257.2057,248.0,9.2057,2024-12-12,247.9752,stop_loss,39,10031.02,-359.99,-0.035888,-1.0027,-1.0174,0.8727,1,90.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:257.1800; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=252.1800; filter_ma50=246.2598; filter_avg_value_10=69.57; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,HNST,2024-12-12,7.1407,7.04,0.1007,2024-12-12,7.0393,same_day_stop_loss_red_candle,1427,10189.8,-144.72,-0.014203,-1.007,-2.8369,1.6809,0,96.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:7.1400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=7.1400; filter_ma50=5.3764; filter_avg_value_10=25.80; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TPR,2024-12-11,60.6127,59.9588,0.6538,2024-12-13,62.0235,rsi2_gt_50,168,10182.93,237.03,0.023277,2.1578,-0.6097,2.3625,2,90.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:60.6066; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=60.2533; filter_ma50=50.7036; filter_avg_value_10=410.16; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SEZL,2024-12-12,53.2903,51.5567,1.7337,2024-12-13,51.5515,stop_loss,191,10178.45,-332.11,-0.032629,-1.003,-1.1269,0.8295,1,98.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:53.2850; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=53.3433; filter_ma50=47.9484; filter_avg_value_10=36.86; filter_adr20=9.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LLYVK,2024-12-12,70.7471,70.37,0.3771,2024-12-13,70.363,stop_loss,144,10187.58,-55.31,-0.005429,-1.0187,-1.2917,2.925,1,93.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:70.7400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=70.8400; filter_ma50=62.2805; filter_avg_value_10=27.96; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SEZL,2024-12-13,52.5036,52.0,0.5036,2024-12-13,51.9948,same_day_stop_loss_red_candle,194,10185.7,-98.7,-0.00969,-1.0103,-2.3172,4.4178,0,98.0,entry=rsi2_next_open; setup_rsi2=1.29; raw_entry=open:52.4983; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=52.6450; filter_ma50=48.4601; filter_avg_value_10=35.97; filter_adr20=9.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,INOD,2024-12-13,35.2035,34.41,0.7935,2024-12-13,34.4066,same_day_stop_loss_red_candle,289,10173.82,-230.32,-0.022639,-1.0043,-1.252,2.2765,0,96.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:35.2000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=35.0300; filter_ma50=29.9906; filter_avg_value_10=92.66; filter_adr20=10.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,DUOL,2024-12-13,340.534,336.21,4.3241,2024-12-13,336.1764,same_day_stop_loss_red_candle,29,9875.49,-126.37,-0.012797,-1.0078,-1.5192,1.0051,0,90.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:340.5000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=339.5200; filter_ma50=314.9831; filter_avg_value_10=193.41; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AGX,2024-12-11,143.5902,137.3132,6.277,2024-12-16,145.1542,rsi2_gt_50,71,10194.9,111.04,0.010892,0.2492,-0.4799,0.7354,3,93.0,entry=rsi2_next_open; setup_rsi2=0.44; raw_entry=open:143.5758; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=140.9343; filter_ma50=134.4130; filter_avg_value_10=53.19; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RCAT,2024-12-13,7.2007,6.71,0.4907,2024-12-16,10.449,rsi2_gt_50,1414,10181.82,4593.0,0.451099,6.6193,-0.083,8.4147,1,99.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:7.2000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=7.1900; filter_ma50=5.0565; filter_avg_value_10=66.91; filter_adr20=16.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,HNST,2024-12-13,6.8707,6.855,0.0157,2024-12-16,7.4293,rsi2_gt_50,1484,10196.1,828.92,0.081298,35.6075,-0.49,39.4797,1,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.8700; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=6.9500; filter_ma50=5.4452; filter_avg_value_10=25.67; filter_adr20=7.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ROOT,2024-12-13,77.4977,75.078,2.4197,2024-12-16,75.0705,stop_loss,131,10152.2,-317.97,-0.03132,-1.0031,-1.1918,0.6514,1,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:77.4900; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=76.2600; filter_ma50=69.1246; filter_avg_value_10=33.13; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VST,2024-12-11,144.7272,138.1286,6.5986,2024-12-17,138.1147,stop_loss,70,10130.9,-462.87,-0.045689,-1.0021,-1.4809,0.5102,4,92.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:144.7127; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=140.3299; filter_ma50=137.0090; filter_avg_value_10=726.12; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,INOD,2024-12-16,34.8735,34.21,0.6635,2024-12-17,37.5662,rsi2_gt_50,293,10217.93,788.98,0.077215,4.0585,-0.0957,7.5458,1,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:34.8700; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=34.5000; filter_ma50=30.3670; filter_avg_value_10=94.62; filter_adr20=10.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ROOT,2024-12-16,75.5576,75.1,0.4576,2024-12-17,75.0925,stop_loss,135,10200.27,-62.78,-0.006155,-1.0164,-7.2506,8.048,1,94.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:75.5500; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=76.2900; filter_ma50=69.8692; filter_avg_value_10=33.88; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SEZL,2024-12-16,51.7118,51.3367,0.3752,2024-12-18,51.3315,stop_loss,197,10187.23,-74.92,-0.007354,-1.0137,-37.8807,11.3134,2,97.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:51.7067; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=51.5017; filter_ma50=48.9948; filter_avg_value_10=35.54; filter_adr20=9.32; rs_bucket=rs90_100
