strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open,QBTS,2025-06-27,14.1014,13.95,0.1514,2025-06-27,13.9486,same_day_stop_loss_red_candle,716,10096.61,-109.41,-0.010836,-1.0092,-3.5097,1.9721,0,98.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:14.1000; slippage_bps=1.0; decision_date=2025-06-26 00:00:00; filter_close=14.0600; filter_ma50=12.6200; filter_avg_value_10=686.93; filter_adr20=8.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,QBTS,2025-06-30,14.1214,13.57,0.5514,2025-07-02,15.1235,hold_1d_open,715,10096.81,716.48,0.070961,1.8173,-0.5285,3.5519,2,98.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:14.1200; slippage_bps=1.0; decision_date=2025-06-27 00:00:00; filter_close=14.0200; filter_ma50=12.7620; filter_avg_value_10=695.58; filter_adr20=7.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,HERE,2025-06-30,8.0708,7.8,0.2708,2025-07-02,10.019,hold_1d_open,1253,10112.72,2441.08,0.241387,7.194,-0.1876,10.7427,2,98.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:8.0700; slippage_bps=1.0; decision_date=2025-06-27 00:00:00; filter_close=8.0000; filter_ma50=7.4082; filter_avg_value_10=28.16; filter_adr20=18.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,LEU,2025-06-30,168.9669,161.74,7.2269,2025-07-02,167.8732,hold_1d_open,59,9969.05,-64.53,-0.006473,-0.1513,-0.7828,2.1397,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:168.9500; slippage_bps=1.0; decision_date=2025-06-27 00:00:00; filter_close=168.6500; filter_ma50=115.2900; filter_avg_value_10=312.31; filter_adr20=9.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRK,2025-07-02,25.3825,24.9,0.4825,2025-07-02,24.8975,same_day_stop_loss_red_candle,399,10127.63,-193.53,-0.019109,-1.0052,-1.6217,0.6579,0,92.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:25.3800; slippage_bps=1.0; decision_date=2025-07-01 00:00:00; filter_close=25.2600; filter_ma50=23.7448; filter_avg_value_10=103.13; filter_adr20=4.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRK,2025-07-03,24.9825,24.6,0.3825,2025-07-03,24.5975,same_day_stop_loss_red_candle,405,10117.91,-155.91,-0.015409,-1.0064,-3.4314,-0.0065,0,90.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:24.9800; slippage_bps=1.0; decision_date=2025-07-02 00:00:00; filter_close=24.8500; filter_ma50=23.8690; filter_avg_value_10=96.84; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SNDK,2025-07-02,44.5245,44.3,0.2245,2025-07-07,47.1353,hold_1d_open,227,10107.05,592.66,0.058638,11.632,-1.5792,12.4549,3,92.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:44.5200; slippage_bps=1.0; decision_date=2025-07-01 00:00:00; filter_close=44.9600; filter_ma50=39.1680; filter_avg_value_10=138.68; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,LFMD,2025-07-08,12.2012,11.99,0.2112,2025-07-08,11.9888,same_day_stop_loss_red_candle,831,10139.21,-176.52,-0.01741,-1.0057,-2.7044,0.4677,0,95.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:12.2000; slippage_bps=1.0; decision_date=2025-07-07 00:00:00; filter_close=12.2000; filter_ma50=11.0424; filter_avg_value_10=27.39; filter_adr20=7.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,GRAL,2025-07-09,43.5544,42.42,1.1344,2025-07-09,42.4158,same_day_stop_loss_red_candle,232,10104.61,-264.15,-0.026142,-1.0037,-1.4496,0.816,0,94.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:43.5500; slippage_bps=1.0; decision_date=2025-07-08 00:00:00; filter_close=42.8400; filter_ma50=40.5816; filter_avg_value_10=75.65; filter_adr20=8.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NBIS,2025-07-10,46.5046,45.81,0.6946,2025-07-10,45.8054,same_day_stop_loss_red_candle,218,10138.01,-152.43,-0.015036,-1.0066,-1.8062,1.0514,0,94.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:46.5000; slippage_bps=1.0; decision_date=2025-07-09 00:00:00; filter_close=46.0500; filter_ma50=40.6117; filter_avg_value_10=522.33; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,GRAL,2025-07-10,42.1342,41.91,0.2242,2025-07-11,41.9058,stop_loss,240,10112.21,-54.82,-0.005421,-1.0187,-8.1806,9.6594,1,93.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:42.1300; slippage_bps=1.0; decision_date=2025-07-09 00:00:00; filter_close=42.1300; filter_ma50=40.6802; filter_avg_value_10=76.29; filter_adr20=7.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TSSI,2025-07-11,22.4522,22.37,0.0822,2025-07-11,22.3678,same_day_stop_loss_red_candle,451,10125.96,-38.1,-0.003763,-1.0272,-24.5881,3.0124,0,98.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:22.4500; slippage_bps=1.0; decision_date=2025-07-10 00:00:00; filter_close=22.9200; filter_ma50=17.3214; filter_avg_value_10=80.39; filter_adr20=11.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ASTS,2025-07-10,43.2843,42.44,0.8443,2025-07-14,45.3305,hold_1d_open,234,10128.53,478.8,0.047272,2.4234,-0.6198,6.4023,2,95.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:43.2800; slippage_bps=1.0; decision_date=2025-07-09 00:00:00; filter_close=42.5000; filter_ma50=33.2575; filter_avg_value_10=637.93; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SEZL,2025-07-14,133.0133,132.04,0.9733,2025-07-15,132.0268,stop_loss,76,10109.01,-74.97,-0.007417,-1.0136,-2.387,10.2606,1,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:133.0000; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=134.7300; filter_ma50=120.1475; filter_avg_value_10=196.93; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,DAVE,2025-07-14,206.9007,196.318,10.5827,2025-07-15,196.2984,stop_loss,49,10138.13,-519.51,-0.051244,-1.0019,-1.734,1.0772,1,96.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:206.8800; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=202.6600; filter_ma50=202.5135; filter_avg_value_10=142.10; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,QUBT,2025-07-14,17.8968,17.38,0.5168,2025-07-16,18.0182,hold_1d_open,566,10129.58,68.72,0.006784,0.2349,-0.9032,2.3669,2,98.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:17.8950; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=17.4300; filter_ma50=14.0522; filter_avg_value_10=447.06; filter_adr20=10.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRWV,2025-07-14,130.393,125.67,4.723,2025-07-16,143.1357,hold_1d_open,77,10040.26,981.18,0.097725,2.698,-0.0853,3.514,2,98.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:130.3800; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=125.8400; filter_ma50=120.5175; filter_avg_value_10=1931.14; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TSSI,2025-07-14,20.442,20.43,0.012,2025-07-16,20.428,stop_loss,496,10139.25,-6.99,-0.000689,-1.1696,-54.1374,173.3574,2,97.0,entry=rsi2_next_open; setup_rsi2=2.04; raw_entry=open:20.4400; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=20.5100; filter_ma50=17.5862; filter_avg_value_10=75.32; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,APPS,2025-07-14,5.1205,5.04,0.0805,2025-07-16,5.0395,stop_loss,1983,10153.98,-160.65,-0.015822,-1.0063,-1.1242,3.4714,2,92.0,entry=rsi2_next_open; setup_rsi2=1.65; raw_entry=open:5.1200; slippage_bps=1.0; decision_date=2025-07-11 00:00:00; filter_close=5.0800; filter_ma50=4.8618; filter_avg_value_10=31.70; filter_adr20=11.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SATS,2025-07-17,29.0129,28.57,0.4429,2025-07-18,28.5671,stop_loss,349,10125.5,-155.57,-0.015364,-1.0065,-1.2709,0.8966,1,91.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:29.0100; slippage_bps=1.0; decision_date=2025-07-16 00:00:00; filter_close=29.0900; filter_ma50=23.5746; filter_avg_value_10=88.16; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TGB,2025-07-21,3.2903,3.17,0.1203,2025-07-23,3.4897,hold_1d_open,3082,10140.79,614.31,0.060578,1.6565,-0.5845,2.7397,2,90.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:3.2900; slippage_bps=1.0; decision_date=2025-07-18 00:00:00; filter_close=3.2200; filter_ma50=2.7400; filter_avg_value_10=31.31; filter_adr20=5.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,RYTM,2025-07-28,86.8887,85.81,1.0787,2025-07-28,85.8014,same_day_stop_loss_red_candle,116,10079.09,-126.12,-0.012513,-1.008,-2.474,-0.0081,0,92.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:86.8800; slippage_bps=1.0; decision_date=2025-07-25 00:00:00; filter_close=86.4500; filter_ma50=69.7924; filter_avg_value_10=54.74; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,GAME,2025-07-28,1.1701,1.1,0.0701,2025-07-28,1.0999,same_day_stop_loss_red_candle,8671,10146.08,-608.94,-0.060017,-1.0016,-1.2852,0.9254,0,91.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:1.1700; slippage_bps=1.0; decision_date=2025-07-25 00:00:00; filter_close=1.1300; filter_ma50=1.0347; filter_avg_value_10=58.00; filter_adr20=22.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,GAME,2025-07-29,1.0801,1.08,0.0001,2025-07-29,1.0799,same_day_stop_loss_red_candle,9388,10140.05,-2.03,-0.0002,-2.0,-1204.7042,184.185,0,92.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:1.0800; slippage_bps=1.0; decision_date=2025-07-28 00:00:00; filter_close=1.1200; filter_ma50=1.0438; filter_avg_value_10=57.64; filter_adr20=22.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PCT,2025-07-29,15.1015,14.67,0.4315,2025-07-29,14.6685,same_day_stop_loss_red_candle,671,10133.11,-290.53,-0.028671,-1.0034,-2.6361,0.1819,0,92.0,entry=rsi2_next_open; setup_rsi2=1.89; raw_entry=open:15.1000; slippage_bps=1.0; decision_date=2025-07-28 00:00:00; filter_close=14.8600; filter_ma50=12.6356; filter_avg_value_10=57.75; filter_adr20=5.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,COIN,2025-07-29,383.6284,375.26,8.3683,2025-07-29,375.2225,same_day_stop_loss_red_candle,26,9974.34,-218.55,-0.021911,-1.0045,-2.1376,0.1376,0,90.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:383.5900; slippage_bps=1.0; decision_date=2025-07-28 00:00:00; filter_close=379.4900; filter_ma50=317.1470; filter_avg_value_10=5963.73; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,RYTM,2025-07-29,85.9386,84.22,1.7186,2025-07-30,84.2116,stop_loss,117,10054.82,-202.06,-0.020096,-1.0049,-1.0466,0.67,1,93.0,entry=rsi2_next_open; setup_rsi2=0.97; raw_entry=open:85.9300; slippage_bps=1.0; decision_date=2025-07-28 00:00:00; filter_close=85.6800; filter_ma50=70.3604; filter_avg_value_10=53.77; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,QS,2025-07-30,9.3109,9.2,0.1109,2025-07-30,9.1991,same_day_stop_loss_red_candle,1088,10130.29,-121.69,-0.012013,-1.0083,-7.4905,-0.0084,0,97.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:9.3100; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=9.2800; filter_ma50=6.8516; filter_avg_value_10=1150.40; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ARQQ,2025-07-30,34.2534,33.62,0.6334,2025-07-30,33.6166,same_day_stop_loss_red_candle,295,10104.76,-187.85,-0.01859,-1.0053,-2.3419,1.968,0,95.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:34.2500; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=34.0100; filter_ma50=32.3380; filter_avg_value_10=38.79; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,RYTM,2025-07-30,87.0387,84.72,2.3187,2025-07-30,84.7115,same_day_stop_loss_red_candle,116,10096.49,-269.95,-0.026737,-1.0037,-1.2501,0.0221,0,93.0,entry=rsi2_next_open; setup_rsi2=0.91; raw_entry=open:87.0300; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=85.6300; filter_ma50=70.8694; filter_avg_value_10=49.74; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CIFR,2025-07-30,5.8006,5.64,0.1606,2025-07-30,5.6394,same_day_stop_loss_red_candle,1747,10133.61,-281.52,-0.027781,-1.0035,-3.1173,0.37,0,93.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:5.8000; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=5.6800; filter_ma50=4.7070; filter_avg_value_10=220.28; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,KC,2025-07-30,13.8914,13.88,0.0114,2025-07-30,13.8786,same_day_stop_loss_red_candle,729,10126.82,-9.31,-0.00092,-1.1219,-24.7066,7.6924,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:13.8900; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=13.9900; filter_ma50=13.0585; filter_avg_value_10=37.24; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRSP,2025-07-30,60.5961,58.68,1.9161,2025-07-30,58.6741,same_day_stop_loss_red_candle,167,10119.54,-320.96,-0.031717,-1.0031,-2.143,0.4118,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:60.5900; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=59.0200; filter_ma50=48.1323; filter_avg_value_10=270.53; filter_adr20=6.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PCT,2025-07-30,14.0714,13.964,0.1074,2025-07-30,13.9626,same_day_stop_loss_red_candle,720,10131.41,-78.34,-0.007732,-1.013,-6.158,0.8248,0,91.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:14.0700; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=14.0200; filter_ma50=12.7424; filter_avg_value_10=57.42; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TMC,2025-07-31,6.1506,5.96,0.1906,2025-07-31,5.9594,same_day_stop_loss_red_candle,1648,10136.21,-315.12,-0.031088,-1.0031,-2.5739,-0.0032,0,98.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:6.1500; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=6.1100; filter_ma50=5.9426; filter_avg_value_10=79.89; filter_adr20=9.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PCT,2025-07-31,13.6414,13.41,0.2314,2025-07-31,13.4087,same_day_stop_loss_red_candle,742,10121.89,-172.67,-0.017059,-1.0058,-1.6051,0.3831,0,90.0,entry=rsi2_next_open; setup_rsi2=0.37; raw_entry=open:13.6400; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=13.6400; filter_ma50=12.8294; filter_avg_value_10=54.95; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,DPRO,2025-07-30,5.0705,4.44,0.6305,2025-08-01,4.8395,hold_1d_open,1998,10130.87,-461.52,-0.045556,-0.3664,-0.4925,0.6019,2,96.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:5.0700; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=4.5900; filter_ma50=3.2645; filter_avg_value_10=73.62; filter_adr20=14.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,IREN,2025-07-30,15.9966,15.28,0.7166,2025-08-01,15.2785,stop_loss,633,10125.85,-454.57,-0.044893,-1.0021,-1.7815,1.5328,2,95.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:15.9950; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=15.7900; filter_ma50=12.8840; filter_avg_value_10=583.32; filter_adr20=9.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ONDS,2025-07-30,1.8652,1.78,0.0852,2025-08-01,2.0498,hold_1d_open,5430,10127.96,1002.42,0.098976,2.1671,-0.1783,4.7521,2,93.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:1.8650; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=1.8200; filter_ma50=1.6787; filter_avg_value_10=41.79; filter_adr20=11.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TPC,2025-07-30,47.6433,46.6602,0.9831,2025-08-01,46.3361,stop_loss,212,10100.38,-277.12,-0.027437,-1.3297,-4.2698,1.0106,2,93.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:47.6386; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=46.8299; filter_ma50=43.4409; filter_avg_value_10=31.85; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SEDG,2025-07-30,25.3825,24.76,0.6225,2025-08-01,24.7575,stop_loss,399,10127.63,-249.38,-0.024624,-1.004,-1.5783,4.4053,2,93.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:25.3800; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=24.9500; filter_ma50=21.9794; filter_avg_value_10=137.89; filter_adr20=9.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,COIN,2025-07-30,382.9883,365.74,17.2483,2025-08-01,335.1065,stop_loss,26,9957.7,-1244.93,-0.125022,-2.776,-4.1997,0.2407,2,92.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:382.9500; slippage_bps=1.0; decision_date=2025-07-29 00:00:00; filter_close=371.4400; filter_ma50=319.6870; filter_avg_value_10=5655.12; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SLDP,2025-07-31,3.1503,3.13,0.0203,2025-08-01,2.9497,stop_loss,3217,10134.56,-645.36,-0.063679,-9.875,-12.3217,8.6973,1,98.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:3.1500; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=3.1700; filter_ma50=2.3154; filter_avg_value_10=65.20; filter_adr20=13.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NVTS,2025-07-31,7.5508,7.1,0.4508,2025-08-01,7.0143,stop_loss,1342,10133.11,-719.93,-0.071047,-1.1901,-1.3328,1.4071,1,97.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:7.5500; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=7.2100; filter_ma50=6.4970; filter_avg_value_10=311.97; filter_adr20=8.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,OUST,2025-07-31,23.1523,22.07,1.0823,2025-08-01,22.0678,stop_loss,437,10117.56,-473.94,-0.046843,-1.002,-1.7022,0.847,1,97.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.1500; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=22.4900; filter_ma50=20.3376; filter_avg_value_10=76.31; filter_adr20=8.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,QS,2025-07-31,8.8009,8.48,0.3209,2025-08-01,8.1992,stop_loss,1151,10129.81,-692.56,-0.068368,-1.8752,-2.1842,0.7764,1,96.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:8.8000; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=8.7800; filter_ma50=6.9326; filter_avg_value_10=1114.07; filter_adr20=12.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ARQQ,2025-07-31,34.8735,32.77,2.1035,2025-08-01,31.4569,stop_loss,290,10113.31,-990.82,-0.097972,-1.6243,-1.8938,0.4833,1,95.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:34.8700; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=33.3500; filter_ma50=32.6354; filter_avg_value_10=32.84; filter_adr20=9.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BBAI,2025-07-31,6.6107,6.28,0.3307,2025-08-01,6.0444,stop_loss,1532,10127.53,-867.52,-0.085659,-1.7125,-1.8165,0.6028,1,95.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:6.6100; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=6.4100; filter_ma50=5.5224; filter_avg_value_10=709.58; filter_adr20=10.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CAR,2025-07-31,169.0069,167.65,1.3569,2025-08-01,163.4136,stop_loss,59,9971.41,-330.0,-0.033095,-4.1221,-6.8957,3.2376,1,94.0,entry=rsi2_next_open; setup_rsi2=1.23; raw_entry=open:168.9900; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=172.4600; filter_ma50=156.3386; filter_avg_value_10=241.52; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BKSY,2025-07-31,18.5019,18.26,0.2418,2025-08-01,18.2582,stop_loss,547,10120.51,-133.29,-0.01317,-1.0076,-2.3645,4.9541,1,94.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:18.5000; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=18.4700; filter_ma50=16.9096; filter_avg_value_10=70.80; filter_adr20=8.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FUTU,2025-07-31,149.222,148.0162,1.2058,2025-08-01,142.6773,stop_loss,67,9997.87,-438.5,-0.043859,-5.4276,-8.5419,1.8486,1,93.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:149.2071; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=148.5575; filter_ma50=125.2759; filter_avg_value_10=424.73; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,KC,2025-07-31,14.6515,13.61,1.0415,2025-08-01,13.6086,stop_loss,691,10124.16,-720.59,-0.071176,-1.0013,-1.3937,0.1954,1,91.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:14.6500; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=13.6800; filter_ma50=13.0577; filter_avg_value_10=34.37; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CIFR,2025-07-31,5.6106,5.3,0.3106,2025-08-01,5.0315,stop_loss,1805,10127.06,-1045.21,-0.10321,-1.8646,-2.2236,0.4168,1,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:5.6100; slippage_bps=1.0; decision_date=2025-07-30 00:00:00; filter_close=5.4500; filter_ma50=4.7388; filter_avg_value_10=201.49; filter_adr20=9.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SBSW,2025-08-01,8.1736,8.0659,0.1077,2025-08-01,8.0651,same_day_stop_loss_red_candle,1227,10029.04,-133.16,-0.013277,-1.0075,-2.4435,0.2631,0,95.0,entry=rsi2_next_open; setup_rsi2=0.81; raw_entry=open:8.1728; slippage_bps=1.0; decision_date=2025-07-31 00:00:00; filter_close=8.1242; filter_ma50=7.2395; filter_avg_value_10=89.99; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FFAI,2025-08-01,2.2152,2.072,0.1432,2025-08-01,2.0718,same_day_stop_loss_red_candle,4526,10026.09,-649.16,-0.064747,-1.0014,-1.5027,-0.0015,0,90.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:2.2150; slippage_bps=1.0; decision_date=2025-07-31 00:00:00; filter_close=2.1300; filter_ma50=1.7342; filter_avg_value_10=101.36; filter_adr20=17.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CAR,2025-08-04,165.2665,159.65,5.6165,2025-08-04,159.634,same_day_stop_loss_red_candle,60,9915.99,-337.95,-0.034081,-1.0028,-1.2065,0.0683,0,93.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:165.2500; slippage_bps=1.0; decision_date=2025-08-01 00:00:00; filter_close=164.0700; filter_ma50=158.5304; filter_avg_value_10=273.83; filter_adr20=4.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,COGT,2025-08-01,11.3211,11.21,0.1111,2025-08-05,12.0188,hold_1d_open,885,10019.2,617.44,0.061625,6.2778,-1.9898,6.7386,2,96.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:11.3200; slippage_bps=1.0; decision_date=2025-07-31 00:00:00; filter_close=11.4200; filter_ma50=8.4042; filter_avg_value_10=27.84; filter_adr20=6.84; rs_bucket=rs90_100
