strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_close,UI,2025-10-23,692.4129,,,2025-10-29,770.4866,hold_4d_close,336,232650.74,26232.76,0.112756,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=688.6977; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,METC,2025-10-24,36.9537,,,2025-10-30,29.647,hold_4d_close,7195,265881.84,-52571.43,-0.197725,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:36.9500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-23 00:00:00; filter_close=36.0100; filter_ma50=32.3336; filter_avg_value_10=195.75; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TMC,2025-10-24,7.3507,,,2025-10-30,7.1193,hold_4d_close,35971,264413.29,-8325.38,-0.031486,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TNGX,2025-10-24,7.8408,,,2025-10-30,7.9692,hold_4d_close,33622,263622.84,4317.69,0.016378,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,MLYS,2025-10-27,40.264,,,2025-10-31,40.8559,hold_4d_close,6488,261232.99,3840.18,0.0147,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,USAR,2025-10-28,21.2521,,,2025-11-03,16.9083,hold_4d_close,12036,255790.58,-52282.17,-0.204394,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ALM,2025-10-28,7.2707,,,2025-11-03,6.5393,hold_4d_close,34996,254446.36,-25595.41,-0.100593,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NG,2025-10-28,7.6708,,,2025-11-03,8.1092,hold_4d_close,33243,254999.31,14574.45,0.057155,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:7.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=8.1300; filter_ma50=7.9770; filter_avg_value_10=41.53; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,UAMY,2025-10-30,9.2509,,,2025-11-05,6.3594,hold_4d_close,28216,261024.1,-81588.28,-0.31257,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,IE,2025-10-30,14.0014,,,2025-11-05,12.9987,hold_4d_close,18459,258451.84,-18508.84,-0.071614,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BTU,2025-10-30,26.0297,,,2025-11-05,28.9205,hold_4d_close,9954,259099.83,28775.31,0.111059,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:26.0271; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=26.8731; filter_ma50=24.3019; filter_avg_value_10=121.85; filter_adr20=6.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,LAC,2025-10-31,5.6006,,,2025-11-06,4.5495,hold_4d_close,46648,261254.92,-49027.73,-0.187662,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PLUG,2025-10-31,2.6603,,,2025-11-06,2.5097,hold_4d_close,98030,260785.88,-14755.19,-0.05658,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:2.6600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-30 00:00:00; filter_close=2.6500; filter_ma50=2.4906; filter_avg_value_10=295.55; filter_adr20=12.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BKKT,2025-10-31,24.0024,,,2025-11-06,21.3079,hold_4d_close,10877,261074.1,-29308.42,-0.112261,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:24.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-30 00:00:00; filter_close=22.9700; filter_ma50=22.1512; filter_avg_value_10=50.51; filter_adr20=16.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TMQ,2025-11-04,3.8104,,,2025-11-10,3.9396,hold_4d_close,63442,241738.19,8198.3,0.033914,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:3.8100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-03 00:00:00; filter_close=4.1100; filter_ma50=3.5904; filter_avg_value_10=51.73; filter_adr20=17.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DVLT,2025-11-04,1.7202,,,2025-11-10,1.6298,hold_4d_close,141232,242943.34,-12758.2,-0.052515,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.50; raw_entry=open:1.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-03 00:00:00; filter_close=1.8400; filter_ma50=1.3228; filter_avg_value_10=226.04; filter_adr20=24.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BETR,2025-11-05,66.0566,,,2025-11-11,63.4437,hold_4d_close,3686,243484.66,-9631.34,-0.039556,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:66.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=64.8900; filter_ma50=50.2189; filter_avg_value_10=58.70; filter_adr20=15.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,MVST,2025-11-05,5.0505,,,2025-11-11,4.4796,hold_4d_close,47869,241762.63,-27330.96,-0.113049,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:5.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=4.9800; filter_ma50=4.2140; filter_avg_value_10=39.09; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,REAL,2025-11-05,11.8712,,,2025-11-11,15.4785,hold_4d_close,20466,242955.71,73826.28,0.303867,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:11.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=11.1900; filter_ma50=10.2635; filter_avg_value_10=36.75; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,INTC,2025-11-05,37.4237,,,2025-11-11,37.8762,hold_4d_close,6470,242131.6,2927.5,0.012091,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:37.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=37.0300; filter_ma50=32.5610; filter_avg_value_10=4841.01; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ATRO,2025-11-05,43.0543,,,2025-11-11,47.9352,hold_4d_close,5638,242740.17,27518.52,0.113366,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:43.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=47.9900; filter_ma50=44.2726; filter_avg_value_10=26.79; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,REZI,2025-11-05,41.5342,,,2025-11-11,30.387,hold_4d_close,5903,245176.1,-65801.87,-0.268386,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:41.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=41.4300; filter_ma50=40.2366; filter_avg_value_10=59.55; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CLSK,2025-11-05,16.3116,,,2025-11-11,14.0436,hold_4d_close,15015,244919.13,-34054.54,-0.139044,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:16.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=16.2200; filter_ma50=14.9560; filter_avg_value_10=475.76; filter_adr20=10.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TAC,2025-11-05,16.8095,,,2025-11-11,15.4712,hold_4d_close,14594,245318.37,-19531.06,-0.079615,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:16.8079; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=16.6186; filter_ma50=14.5692; filter_avg_value_10=29.53; filter_adr20=3.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,HBM,2025-11-05,15.1568,,,2025-11-11,16.5832,hold_4d_close,16185,245312.78,23086.0,0.094108,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.1553; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=14.8454; filter_ma50=14.6946; filter_avg_value_10=101.43; filter_adr20=4.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PRAX,2025-11-06,164.0264,,,2025-11-12,183.5916,hold_4d_close,1361,223239.92,26628.3,0.119281,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:164.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-05 00:00:00; filter_close=164.6400; filter_ma50=88.6283; filter_avg_value_10=149.49; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AVAV,2025-11-06,350.8451,,,2025-11-12,323.2877,hold_4d_close,639,224190.01,-17609.18,-0.078546,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:350.8100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-05 00:00:00; filter_close=350.7000; filter_ma50=322.4122; filter_avg_value_10=250.68; filter_adr20=5.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,REPL,2025-11-06,8.5609,,,2025-11-12,9.0391,hold_4d_close,26040,222924.7,12453.36,0.055864,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:8.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-05 00:00:00; filter_close=8.5800; filter_ma50=6.0204; filter_avg_value_10=30.21; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,KRMN,2025-11-07,64.6865,,,2025-11-13,59.984,hold_4d_close,3537,228796.04,-16632.62,-0.072696,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:64.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-06 00:00:00; filter_close=74.9800; filter_ma50=71.6840; filter_avg_value_10=112.23; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SEI,2025-11-10,51.2688,,,2025-11-14,44.998,hold_4d_close,4607,236195.31,-28889.41,-0.122312,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:51.2637; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-07 00:00:00; filter_close=50.4773; filter_ma50=42.2973; filter_avg_value_10=214.97; filter_adr20=8.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,INBX,2025-11-12,77.5478,,,2025-11-18,77.5822,hold_4d_close,3064,237606.32,105.65,0.000445,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.22; raw_entry=open:77.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=77.8400; filter_ma50=43.0335; filter_avg_value_10=35.12; filter_adr20=12.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DGXX,2025-11-12,4.2404,,,2025-11-18,3.9896,hold_4d_close,55737,236348.5,-13980.11,-0.05915,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.28; raw_entry=open:4.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=4.2200; filter_ma50=3.5108; filter_avg_value_10=40.18; filter_adr20=19.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,LUMN,2025-11-12,9.3709,,,2025-11-18,7.6192,hold_4d_close,25132,235510.39,-44023.7,-0.186929,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:9.3700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=9.2500; filter_ma50=7.2908; filter_avg_value_10=355.00; filter_adr20=10.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BMA,2025-11-12,82.2858,,,2025-11-18,76.516,hold_4d_close,2837,233444.85,-16368.83,-0.070119,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:82.2776; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=82.1413; filter_ma50=55.8206; filter_avg_value_10=56.01; filter_adr20=7.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CIFR,2025-11-13,16.6467,,,2025-11-19,14.6185,hold_4d_close,13589,226211.53,-27560.22,-0.121834,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.11; raw_entry=open:16.6450; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-12 00:00:00; filter_close=17.3800; filter_ma50=15.8964; filter_avg_value_10=1176.97; filter_adr20=12.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BE,2025-11-14,95.8896,,,2025-11-20,93.3707,hold_4d_close,2311,221600.83,-5821.24,-0.026269,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=2.75; raw_entry=open:95.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-13 00:00:00; filter_close=103.5500; filter_ma50=97.3054; filter_avg_value_10=1986.70; filter_adr20=11.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PUMP,2025-11-14,9.4709,,,2025-11-20,9.1691,hold_4d_close,23793,225342.25,-7182.25,-0.031873,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:9.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-13 00:00:00; filter_close=9.7100; filter_ma50=6.6142; filter_avg_value_10=43.20; filter_adr20=8.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SEI,2025-11-14,42.7771,,,2025-11-20,41.0367,hold_4d_close,5292,226376.33,-9210.17,-0.040685,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=0.16; raw_entry=open:42.7728; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-13 00:00:00; filter_close=44.7338; filter_ma50=43.8549; filter_avg_value_10=253.54; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NXT,2025-11-14,84.2784,,,2025-11-20,85.8114,hold_4d_close,2700,227551.74,4139.08,0.01819,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:84.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-13 00:00:00; filter_close=88.0900; filter_ma50=84.2895; filter_avg_value_10=265.81; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NEGG,2025-11-17,70.077,,,2025-11-21,70.7229,hold_4d_close,3271,229221.89,2112.82,0.009217,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:70.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=72.0900; filter_ma50=56.6060; filter_avg_value_10=52.00; filter_adr20=15.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,GTX,2025-11-17,16.6745,,,2025-11-21,15.9377,hold_4d_close,13690,228273.81,-10086.59,-0.044186,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:16.6728; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=16.6927; filter_ma50=14.3809; filter_avg_value_10=59.04; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,INTC,2025-11-17,35.4535,,,2025-11-21,34.4965,hold_4d_close,6425,227789.03,-6148.7,-0.026993,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:35.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=35.5200; filter_ma50=34.6332; filter_avg_value_10=2865.33; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,GGAL,2025-11-17,50.5521,,,2025-11-21,44.5891,hold_4d_close,4496,227282.34,-26809.9,-0.117959,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:50.5471; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=51.0400; filter_ma50=36.8909; filter_avg_value_10=107.85; filter_adr20=6.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VIAV,2025-11-18,16.5817,,,2025-11-24,16.5483,hold_4d_close,13526,224283.51,-450.6,-0.002009,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:16.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=16.7000; filter_ma50=13.9420; filter_avg_value_10=67.94; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FORM,2025-11-18,50.7651,,,2025-11-24,51.4849,hold_4d_close,4418,224280.1,3179.98,0.014179,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:50.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=49.0500; filter_ma50=42.0210; filter_avg_value_10=52.58; filter_adr20=5.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FSLY,2025-11-18,10.191,,,2025-11-24,11.6188,hold_4d_close,21918,223366.75,31294.94,0.140106,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:10.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=10.4200; filter_ma50=8.8166; filter_avg_value_10=72.06; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AEIS,2025-11-18,196.6799,,,2025-11-24,205.9572,hold_4d_close,1139,224018.36,10566.87,0.04717,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.71; raw_entry=open:196.6602; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=198.3788; filter_ma50=185.9537; filter_avg_value_10=152.98; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ASX,2025-11-18,14.0814,,,2025-11-24,14.1586,hold_4d_close,15928,224288.67,1229.26,0.005481,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:14.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=14.3000; filter_ma50=12.7022; filter_avg_value_10=129.30; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CIEN,2025-11-19,187.9488,,,2025-11-25,196.2204,hold_4d_close,1196,224786.75,9892.83,0.04401,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:187.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=187.0000; filter_ma50=165.9548; filter_avg_value_10=662.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,W,2025-11-19,96.1296,,,2025-11-25,109.779,hold_4d_close,2339,224847.17,31925.96,0.14199,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:96.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=95.8100; filter_ma50=90.6824; filter_avg_value_10=395.01; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TER,2025-11-19,164.4034,,,2025-11-25,167.5832,hold_4d_close,1370,225232.71,4356.21,0.019341,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:164.3870; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=163.5280; filter_ma50=147.1400; filter_avg_value_10=610.21; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ORGO,2025-11-19,5.5206,,,2025-11-25,5.2795,hold_4d_close,40910,225845.78,-9862.57,-0.04367,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:5.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=5.5200; filter_ma50=4.6004; filter_avg_value_10=28.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,LRCX,2025-11-19,146.3681,,,2025-11-25,151.4836,hold_4d_close,1532,224235.86,7837.04,0.03495,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.63; raw_entry=open:146.3534; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=142.8334; filter_ma50=141.8977; filter_avg_value_10=1747.13; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BMA,2025-11-19,77.1545,,,2025-11-25,74.462,hold_4d_close,2910,224519.62,-7835.21,-0.034898,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.60; raw_entry=open:77.1468; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=76.5237; filter_ma50=58.6982; filter_avg_value_10=36.77; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DDOG,2025-11-19,177.2877,,,2025-11-25,158.9741,hold_4d_close,1266,224446.27,-23185.05,-0.103299,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:177.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=176.4600; filter_ma50=157.2209; filter_avg_value_10=1280.74; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AMD,2025-11-20,232.7233,,,2025-11-26,214.2186,hold_4d_close,874,203400.14,-16173.1,-0.079514,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:232.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=223.5500; filter_ma50=212.6000; filter_avg_value_10=13993.89; filter_adr20=4.96; rs_bucket=rs90_100
