strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80,SATS,2025-07-17,29.0129,,,2025-07-23,29.607,rsi2_gt_80,4622,134097.63,2746.11,0.020478,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:29.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-16 00:00:00; filter_close=29.0900; filter_ma50=23.5746; filter_avg_value_10=88.16; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DUOL,2025-06-11,486.9887,,,2025-07-25,364.0536,rsi2_gt_80,254,123695.13,-31225.52,-0.252439,,,,32,92.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:486.9400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-10 00:00:00; filter_close=486.0200; filter_ma50=433.8154; filter_avg_value_10=409.67; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SEZL,2025-07-14,133.0133,,,2025-07-25,148.9351,rsi2_gt_80,974,129554.95,15507.84,0.119701,,,,9,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:133.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-11 00:00:00; filter_close=134.7300; filter_ma50=120.1475; filter_avg_value_10=196.93; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DAVE,2025-07-11,223.8824,,,2025-07-28,213.1087,rsi2_gt_80,557,124702.49,-6000.95,-0.048122,,,,11,97.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:223.8600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-10 00:00:00; filter_close=229.9800; filter_ma50=200.3647; filter_avg_value_10=133.22; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RYTM,2025-07-28,86.8887,,,2025-08-01,88.2912,rsi2_gt_80,1574,136762.79,2207.52,0.016141,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:86.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-25 00:00:00; filter_close=86.4500; filter_ma50=69.7924; filter_avg_value_10=54.74; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ONDS,2025-07-30,1.8652,,,2025-08-01,2.1998,rsi2_gt_80,69315,129285.4,23192.35,0.179389,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:1.8650; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=1.8200; filter_ma50=1.6787; filter_avg_value_10=41.79; filter_adr20=11.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LFMD,2025-07-08,12.2012,,,2025-08-04,12.3488,rsi2_gt_80,10356,126355.83,1527.98,0.012093,,,,19,95.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:12.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-07 00:00:00; filter_close=12.2000; filter_ma50=11.0424; filter_avg_value_10=27.39; filter_adr20=7.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BBAI,2025-07-30,6.5657,,,2025-08-04,7.0893,rsi2_gt_80,19772,129816.16,10353.3,0.079754,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:6.5650; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=6.6200; filter_ma50=5.4676; filter_avg_value_10=763.40; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PPTA,2025-07-30,15.2615,,,2025-08-04,16.7383,rsi2_gt_80,8471,129280.39,12509.97,0.096766,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:15.2600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=15.4700; filter_ma50=14.4551; filter_avg_value_10=47.34; filter_adr20=6.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,COGT,2025-07-31,11.4811,,,2025-08-04,12.0488,rsi2_gt_80,11369,130529.17,6453.59,0.049442,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.06; raw_entry=open:11.4800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=11.5300; filter_ma50=8.2754; filter_avg_value_10=29.24; filter_adr20=7.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BKSY,2025-07-31,18.5019,,,2025-08-04,20.5679,rsi2_gt_80,7056,130549.05,14578.35,0.11167,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:18.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=18.4700; filter_ma50=16.9096; filter_avg_value_10=70.80; filter_adr20=8.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AEHR,2025-08-01,16.2516,,,2025-08-04,19.0281,rsi2_gt_80,7365,119693.22,20448.72,0.170843,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:16.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=16.9000; filter_ma50=13.4514; filter_avg_value_10=39.58; filter_adr20=9.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EOSE,2025-08-01,5.4705,,,2025-08-04,6.2094,rsi2_gt_80,21578,118043.46,15942.52,0.135056,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:5.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=5.7000; filter_ma50=5.0065; filter_avg_value_10=110.83; filter_adr20=8.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ARQQ,2025-07-30,34.2534,,,2025-08-05,37.3763,rsi2_gt_80,3784,129614.96,11816.82,0.091169,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:34.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=34.0100; filter_ma50=32.3380; filter_avg_value_10=38.79; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SEDG,2025-07-30,25.3825,,,2025-08-05,26.1174,rsi2_gt_80,5117,129882.44,3760.24,0.028951,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:25.3800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=24.9500; filter_ma50=21.9794; filter_avg_value_10=137.89; filter_adr20=9.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SLDP,2025-07-31,3.1503,,,2025-08-05,3.6196,rsi2_gt_80,41259,129978.85,19363.79,0.148976,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:3.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=3.1700; filter_ma50=2.3154; filter_avg_value_10=65.20; filter_adr20=13.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,METC,2025-07-31,19.3919,,,2025-08-05,23.1377,rsi2_gt_80,6691,129751.46,25062.79,0.19316,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:19.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=19.8300; filter_ma50=13.6362; filter_avg_value_10=57.30; filter_adr20=10.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AMPX,2025-08-01,6.4506,,,2025-08-05,8.3192,rsi2_gt_80,18573,119807.83,34704.08,0.289665,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:6.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=6.9300; filter_ma50=4.8536; filter_avg_value_10=76.61; filter_adr20=9.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,UUUU,2025-08-04,8.8909,,,2025-08-05,9.919,rsi2_gt_80,16363,145481.62,16823.11,0.115637,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.29; raw_entry=open:8.8900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=8.8500; filter_ma50=6.6264; filter_avg_value_10=118.18; filter_adr20=8.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EOSE,2025-08-04,5.6706,,,2025-08-05,6.5093,rsi2_gt_80,26131,148177.59,21918.22,0.147919,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.39; raw_entry=open:5.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=5.5100; filter_ma50=4.9927; filter_avg_value_10=93.86; filter_adr20=8.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GAME,2025-07-28,1.1701,,,2025-08-06,0.9889,rsi2_gt_80,116736,136594.77,-21154.41,-0.15487,,,,7,91.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:1.1700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-25 00:00:00; filter_close=1.1300; filter_ma50=1.0347; filter_avg_value_10=58.00; filter_adr20=22.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,IREN,2025-07-30,15.9966,,,2025-08-06,18.3182,rsi2_gt_80,8096,129508.47,18795.42,0.145129,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:15.9950; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=15.7900; filter_ma50=12.8840; filter_avg_value_10=583.32; filter_adr20=9.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LEU,2025-08-04,212.0212,,,2025-08-06,232.3668,rsi2_gt_80,686,145446.54,13957.05,0.09596,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:212.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=208.3300; filter_ma50=178.5622; filter_avg_value_10=267.73; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRWV,2025-07-14,130.393,,,2025-08-07,121.0679,rsi2_gt_80,992,129349.9,-9250.55,-0.071516,,,,18,98.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:130.3800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-11 00:00:00; filter_close=125.8400; filter_ma50=120.5175; filter_avg_value_10=1931.14; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,QS,2025-07-30,9.3109,,,2025-08-07,9.2391,rsi2_gt_80,14050,130818.59,-1009.57,-0.007717,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:9.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=9.2800; filter_ma50=6.8516; filter_avg_value_10=1150.40; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TPC,2025-07-30,47.6433,,,2025-08-07,54.9705,rsi2_gt_80,2726,129875.69,19973.91,0.153793,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:47.6386; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=46.8299; filter_ma50=43.4409; filter_avg_value_10=31.85; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FUTU,2025-07-31,149.222,,,2025-08-07,154.1029,rsi2_gt_80,878,131016.92,4285.43,0.032709,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:149.2071; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=148.5575; filter_ma50=125.2759; filter_avg_value_10=424.73; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BTCS,2025-08-01,4.2034,,,2025-08-07,4.4498,rsi2_gt_80,28462,119637.37,7012.15,0.058612,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:4.2030; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=4.5194; filter_ma50=3.4852; filter_avg_value_10=72.22; filter_adr20=21.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,OUST,2025-07-31,23.1523,,,2025-08-08,25.7974,rsi2_gt_80,5632,130393.84,14897.23,0.114248,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=22.4900; filter_ma50=20.3376; filter_avg_value_10=76.31; filter_adr20=8.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FFAI,2025-08-01,2.2152,,,2025-08-08,2.4698,rsi2_gt_80,53786,119147.9,13690.24,0.114901,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:2.2150; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=2.1300; filter_ma50=1.7342; filter_avg_value_10=101.36; filter_adr20=17.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CCJ,2025-08-01,72.7756,,,2025-08-08,76.7628,rsi2_gt_80,1623,118114.79,6471.31,0.054788,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=1.54; raw_entry=open:72.7683; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=74.7844; filter_ma50=69.1037; filter_avg_value_10=363.79; filter_adr20=3.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,COIN,2025-07-29,383.6284,,,2025-08-11,319.588,rsi2_gt_80,344,131968.15,-22029.87,-0.166933,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:383.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-28 00:00:00; filter_close=379.4900; filter_ma50=317.1470; filter_avg_value_10=5963.73; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ABCL,2025-08-01,4.2304,,,2025-08-11,4.4996,rsi2_gt_80,28154,119103.33,7577.0,0.063617,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:4.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=4.4700; filter_ma50=3.4714; filter_avg_value_10=34.97; filter_adr20=8.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PCT,2025-07-29,15.1015,,,2025-08-12,13.2787,rsi2_gt_80,8819,133180.22,-16075.61,-0.120706,,,,10,92.0,entry=rsi2_next_open; setup_rsi2=1.89; raw_entry=open:15.1000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-28 00:00:00; filter_close=14.8600; filter_ma50=12.6356; filter_avg_value_10=57.75; filter_adr20=5.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CAR,2025-07-31,169.0069,,,2025-08-12,159.834,rsi2_gt_80,771,130304.32,-7072.29,-0.054275,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=1.23; raw_entry=open:168.9900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=172.4600; filter_ma50=156.3386; filter_avg_value_10=241.52; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ABAT,2025-08-01,2.1002,,,2025-08-12,2.3298,rsi2_gt_80,56723,119130.21,13021.16,0.109302,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:2.1000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=2.1700; filter_ma50=1.7569; filter_avg_value_10=31.57; filter_adr20=15.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRSP,2025-07-30,60.5961,,,2025-08-13,57.3243,rsi2_gt_80,2143,129857.35,-7011.45,-0.053993,,,,10,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:60.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=59.0200; filter_ma50=48.1323; filter_avg_value_10=270.53; filter_adr20=6.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NVTS,2025-07-31,7.5508,,,2025-08-13,7.3593,rsi2_gt_80,17235,130137.27,-3300.35,-0.025361,,,,9,97.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:7.5500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=7.2100; filter_ma50=6.4970; filter_avg_value_10=311.97; filter_adr20=8.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RIOT,2025-08-01,12.0112,,,2025-08-13,11.5888,rsi2_gt_80,10001,120124.02,-4224.02,-0.035164,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:12.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-31 00:00:00; filter_close=13.4100; filter_ma50=11.0838; filter_avg_value_10=758.19; filter_adr20=6.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AEHR,2025-08-04,17.5818,,,2025-08-13,20.158,rsi2_gt_80,8352,146842.84,21516.64,0.146528,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:17.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=16.8400; filter_ma50=13.6094; filter_avg_value_10=40.25; filter_adr20=9.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,IVZ,2025-08-04,20.2238,,,2025-08-13,20.7897,rsi2_gt_80,7396,149575.15,4185.64,0.027984,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:20.2218; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=19.9126; filter_ma50=16.1322; filter_avg_value_10=195.63; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CIFR,2025-07-30,5.8006,,,2025-08-14,5.3195,rsi2_gt_80,22533,130704.47,-10840.9,-0.082942,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:5.8000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=5.6800; filter_ma50=4.7070; filter_avg_value_10=220.28; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KC,2025-07-30,13.8914,,,2025-08-18,14.3086,rsi2_gt_80,9366,130106.75,3907.31,0.030032,,,,13,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:13.8900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=13.9900; filter_ma50=13.0585; filter_avg_value_10=37.24; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NEXT,2025-08-08,10.5311,,,2025-08-21,10.309,rsi2_gt_80,14979,157744.64,-3326.59,-0.021088,,,,9,91.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:10.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-07 00:00:00; filter_close=10.4500; filter_ma50=9.6177; filter_avg_value_10=28.08; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SBSW,2025-07-31,8.125,,,2025-08-22,8.0943,rsi2_gt_80,16056,130455.56,-494.14,-0.003788,,,,16,95.0,entry=rsi2_next_open; setup_rsi2=1.25; raw_entry=open:8.1242; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=8.3089; filter_ma50=7.1711; filter_avg_value_10=89.74; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ASTS,2025-08-11,46.2546,,,2025-08-22,47.0653,rsi2_gt_80,3408,157635.76,2762.76,0.017526,,,,9,94.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:46.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-08 00:00:00; filter_close=46.6300; filter_ma50=45.4487; filter_avg_value_10=417.83; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AMPX,2025-08-18,7.0407,,,2025-08-22,7.1693,rsi2_gt_80,23018,162062.92,2959.63,0.018262,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:7.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-15 00:00:00; filter_close=7.1100; filter_ma50=5.9342; filter_avg_value_10=78.08; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AU,2025-08-19,50.8815,,,2025-08-22,53.1526,rsi2_gt_80,3055,155442.92,6938.39,0.044636,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:50.8764; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-18 00:00:00; filter_close=51.5095; filter_ma50=47.5004; filter_avg_value_10=138.71; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,OKLO,2025-08-20,64.3564,,,2025-08-22,70.373,rsi2_gt_80,2440,157029.7,14680.32,0.093488,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:64.3500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-19 00:00:00; filter_close=65.4100; filter_ma50=65.2292; filter_avg_value_10=1089.99; filter_adr20=9.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RBLX,2025-08-18,115.4715,,,2025-08-25,124.7975,rsi2_gt_80,1406,162352.99,13112.32,0.080764,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.04; raw_entry=open:115.4600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-15 00:00:00; filter_close=117.3400; filter_ma50=112.6562; filter_avg_value_10=1103.78; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CLS,2025-08-20,181.0481,,,2025-08-25,192.8907,rsi2_gt_80,870,157511.85,10303.07,0.065411,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:181.0300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-19 00:00:00; filter_close=184.7300; filter_ma50=166.0418; filter_avg_value_10=610.41; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NB,2025-08-20,3.7304,,,2025-08-25,4.4096,rsi2_gt_80,42311,157835.81,28737.03,0.182069,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:3.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-19 00:00:00; filter_close=3.7200; filter_ma50=3.2037; filter_avg_value_10=29.59; filter_adr20=12.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MP,2025-08-21,68.2168,,,2025-08-25,72.3028,rsi2_gt_80,2299,156830.47,9393.59,0.059896,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:68.2100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-20 00:00:00; filter_close=68.1700; filter_ma50=51.5826; filter_avg_value_10=1035.43; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DPRO,2025-07-30,5.0705,,,2025-08-26,4.7695,rsi2_gt_80,25653,130073.72,-7721.15,-0.05936,,,,19,96.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:5.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-29 00:00:00; filter_close=4.5900; filter_ma50=3.2645; filter_avg_value_10=73.62; filter_adr20=14.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TMC,2025-07-31,6.1506,,,2025-08-26,5.3695,rsi2_gt_80,21205,130423.79,-16564.33,-0.127004,,,,18,98.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:6.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-07-30 00:00:00; filter_close=6.1100; filter_ma50=5.9426; filter_avg_value_10=79.89; filter_adr20=9.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AVAV,2025-08-04,265.7466,,,2025-08-26,245.8754,rsi2_gt_80,557,148020.84,-11068.24,-0.074775,,,,16,92.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:265.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-01 00:00:00; filter_close=260.0700; filter_ma50=226.0664; filter_avg_value_10=257.01; filter_adr20=4.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TLN,2025-08-20,364.1464,,,2025-08-26,378.7521,rsi2_gt_80,436,158767.83,6368.1,0.04011,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:364.1100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-19 00:00:00; filter_close=368.1600; filter_ma50=318.0625; filter_avg_value_10=325.42; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SYM,2025-08-20,45.1935,,,2025-08-26,47.9852,rsi2_gt_80,3523,159216.76,9835.1,0.061772,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:45.1890; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-19 00:00:00; filter_close=46.8000; filter_ma50=45.7088; filter_avg_value_10=144.05; filter_adr20=7.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TLN,2025-08-26,374.9475,,,2025-08-27,381.4619,rsi2_gt_80,459,172100.9,2990.09,0.017374,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:374.9100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-08-25 00:00:00; filter_close=355.5300; filter_ma50=325.4160; filter_avg_value_10=270.07; filter_adr20=3.71; rs_bucket=rs90_100
