strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_no_stop,AHR,2024-10-07,23.8887,,,2024-10-08,23.639,3_day_low,2109,50381.19,-526.49,-0.01045,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JANX,2024-10-01,45.15,,,2024-10-09,43.44,3_day_low,1108,50026.2,-1894.68,-0.037874,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=1.36; raw_entry=open:45.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-30 00:00:00; filter_close=45.4300; filter_ma50=43.8842; filter_avg_value_10=33.48; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EMBJ,2024-10-03,33.6215,,,2024-10-09,33.0621,3_day_low,1491,50129.58,-834.01,-0.016637,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SMTC,2024-10-03,40.56,,,2024-10-09,41.27,3_day_low,1235,50091.6,876.85,0.017505,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:40.5600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-02 00:00:00; filter_close=41.0600; filter_ma50=37.9270; filter_avg_value_10=99.17; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AUR,2024-10-04,5.3,,,2024-10-09,5.21,3_day_low,9529,50503.7,-857.61,-0.016981,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AHR,2024-10-08,24.0423,,,2024-10-09,23.639,3_day_low,2117,50897.52,-853.71,-0.016773,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:24.0423; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=23.9463; filter_ma50=20.3793; filter_avg_value_10=54.47; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,APLD,2024-10-08,7.05,,,2024-10-10,6.9,3_day_low,7217,50879.85,-1082.55,-0.021277,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,COMP,2024-10-08,5.71,,,2024-10-10,5.5,3_day_low,8962,51173.02,-1882.02,-0.036778,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AHR,2024-10-09,23.7158,,,2024-10-10,23.2166,3_day_low,2150,50989.04,-1073.45,-0.021053,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=0.53; raw_entry=open:23.7158; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-08 00:00:00; filter_close=23.8503; filter_ma50=20.5427; filter_avg_value_10=52.33; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SOC,2024-10-09,20.7,,,2024-10-10,19.19,3_day_low,2462,50963.4,-3717.62,-0.072947,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CAVA,2024-10-02,121.0,,,2024-10-15,128.8,3_day_low,412,49852.0,3213.6,0.064463,,,,9,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SG,2024-10-04,34.49,,,2024-10-16,36.32,3_day_low,1467,50596.83,2684.61,0.053059,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BILI,2024-10-16,20.54,,,2024-10-17,19.44,3_day_low,2477,50877.58,-2724.7,-0.053554,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FTAI,2024-09-27,126.0865,,,2024-10-18,139.3453,3_day_low,399,50308.5,5290.26,0.105156,,,,15,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TVTX,2024-10-04,13.87,,,2024-10-21,17.55,3_day_low,3623,50251.01,13332.64,0.265321,,,,11,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AHR,2024-10-10,23.255,,,2024-10-21,23.9655,3_day_low,2163,50300.48,1536.84,0.030553,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BOOT,2024-10-14,160.04,,,2024-10-22,163.95,3_day_low,318,50892.72,1243.38,0.024431,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FUTU,2024-10-18,93.1928,,,2024-10-23,87.2408,3_day_low,543,50603.66,-3231.91,-0.063867,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PI,2024-10-21,218.92,,,2024-10-24,209.28,3_day_low,230,50351.6,-2217.2,-0.044034,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LBRDK,2024-10-22,72.3502,,,2024-10-29,75.5899,3_day_low,698,50500.43,2261.31,0.044778,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FTAI,2024-10-23,137.4342,,,2024-10-29,138.2716,3_day_low,368,50575.8,308.13,0.006093,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4342; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-22 00:00:00; filter_close=138.1337; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HROW,2024-10-28,51.66,,,2024-10-29,46.19,3_day_low,982,50730.12,-5371.54,-0.105885,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BWIN,2024-10-28,50.83,,,2024-10-29,50.12,3_day_low,993,50474.19,-705.03,-0.013968,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TLN,2024-10-14,159.75,,,2024-10-30,177.88,3_day_low,317,50640.75,5747.21,0.11349,,,,12,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HROW,2024-10-29,46.91,,,2024-10-30,45.31,3_day_low,1072,50287.52,-1715.2,-0.034108,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:46.9100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-28 00:00:00; filter_close=47.2000; filter_ma50=46.0626; filter_avg_value_10=31.23; filter_adr20=5.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CNK,2024-10-25,27.8623,,,2024-10-31,28.2563,3_day_low,1816,50597.94,715.42,0.014139,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HROW,2024-10-30,46.05,,,2024-10-31,44.19,3_day_low,1091,50240.55,-2029.26,-0.040391,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.13; raw_entry=open:46.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=46.5500; filter_ma50=46.2040; filter_avg_value_10=31.10; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VS,2024-10-30,2.13,,,2024-10-31,2.01,3_day_low,23549,50159.37,-2825.88,-0.056338,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,GEVO,2024-11-01,2.37,,,2024-11-04,2.2,3_day_low,21157,50142.09,-3596.69,-0.07173,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:2.3700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=2.3300; filter_ma50=1.6554; filter_avg_value_10=33.39; filter_adr20=12.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,APLD,2024-11-01,6.82,,,2024-11-04,6.24,3_day_low,7332,50004.24,-4252.56,-0.085044,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VNO,2024-11-01,40.5258,,,2024-11-05,39.5252,3_day_low,1230,49846.75,-1230.78,-0.024691,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AAOI,2024-10-30,15.29,,,2024-11-06,15.91,3_day_low,3271,50013.59,2028.02,0.040549,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,GEVO,2024-11-04,2.2,,,2024-11-06,1.95,3_day_low,22570,49654.0,-5642.5,-0.113636,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:2.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=2.2400; filter_ma50=1.6858; filter_avg_value_10=27.94; filter_adr20=13.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CAPR,2024-11-05,18.65,,,2024-11-06,18.01,3_day_low,2710,50541.5,-1734.4,-0.034316,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EXK,2024-11-05,4.83,,,2024-11-06,4.36,3_day_low,10517,50797.11,-4942.99,-0.097308,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IAG,2024-11-05,5.33,,,2024-11-06,4.99,3_day_low,9528,50784.24,-3239.52,-0.06379,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PCT,2024-11-05,12.59,,,2024-11-07,12.13,3_day_low,4013,50523.67,-1845.98,-0.036537,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SE,2024-10-31,93.77,,,2024-11-08,93.75,3_day_low,532,49885.64,-10.64,-0.000213,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:93.7700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-30 00:00:00; filter_close=95.3500; filter_ma50=89.5416; filter_avg_value_10=255.14; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EVGO,2024-11-07,6.69,,,2024-11-08,5.77,3_day_low,7878,52703.82,-7247.76,-0.137519,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EXK,2024-11-06,4.36,,,2024-11-11,4.25,3_day_low,11841,51626.76,-1302.51,-0.025229,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:4.3600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-05 00:00:00; filter_close=4.7000; filter_ma50=4.1034; filter_avg_value_10=30.99; filter_adr20=5.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EVGO,2024-11-08,6.18,,,2024-11-11,5.49,3_day_low,8581,53030.58,-5920.89,-0.11165,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SATS,2024-11-04,25.08,,,2024-11-12,25.45,3_day_low,1987,49833.96,735.19,0.014753,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CORZ,2024-11-05,12.73,,,2024-11-13,16.04,3_day_low,3981,50678.13,13177.12,0.260016,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TPG,2024-11-05,58.5694,,,2024-11-13,61.5648,3_day_low,868,50838.22,2600.0,0.051143,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PLTR,2024-11-01,41.93,,,2024-11-14,58.57,3_day_low,1192,49980.56,19834.88,0.396852,,,,9,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VRT,2024-11-04,106.1516,,,2024-11-14,121.0124,3_day_low,468,49678.96,6954.86,0.139996,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:106.1516; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=106.6906; filter_ma50=96.6366; filter_avg_value_10=794.72; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CRMD,2024-11-05,9.58,,,2024-11-14,11.27,3_day_low,5274,50524.92,8913.06,0.176409,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NVDA,2024-11-01,134.6466,,,2024-11-15,144.8125,3_day_low,370,49819.25,3761.4,0.075501,,,,10,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NNE,2024-11-05,17.47,,,2024-11-15,21.5,3_day_low,2904,50732.88,11703.12,0.230681,,,,8,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VST,2024-11-05,115.3319,,,2024-11-15,136.0888,3_day_low,439,50630.7,9112.3,0.179976,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JANX,2024-11-13,52.92,,,2024-11-15,50.41,3_day_low,988,52284.96,-2479.88,-0.04743,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LBRDK,2024-11-15,83.1461,,,2024-11-18,82.2378,3_day_low,619,51467.41,-562.2,-0.010923,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:83.1461; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-14 00:00:00; filter_close=84.0075; filter_ma50=72.9788; filter_avg_value_10=209.78; filter_adr20=3.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JANX,2024-11-15,50.41,,,2024-11-18,48.34,3_day_low,1021,51468.61,-2113.47,-0.041063,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=0.47; raw_entry=open:50.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-14 00:00:00; filter_close=51.1000; filter_ma50=49.6106; filter_avg_value_10=36.59; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LEU,2024-11-18,72.0,,,2024-11-19,68.65,3_day_low,716,51552.0,-2398.6,-0.046528,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
