strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PBF,2026-04-06,44.1811,,,2026-04-15,40.2577,rsi2_gt_50,2219,98037.97,-8706.16,-0.088804,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:44.1811; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-02 00:00:00; filter_close=45.0850; filter_ma50=39.1355; filter_avg_value_10=208.11; filter_adr20=6.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FSLY,2026-04-13,23.1,,,2026-04-15,23.38,rsi2_gt_50,4204,97112.4,1177.11,0.012121,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:23.1000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-10 00:00:00; filter_close=23.0700; filter_ma50=20.8631; filter_avg_value_10=446.83; filter_adr20=11.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SOC,2026-04-02,15.71,,,2026-04-16,14.37,rsi2_gt_50,6263,98391.73,-8392.42,-0.085296,,,,10,93.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:15.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-01 00:00:00; filter_close=14.7000; filter_ma50=12.0208; filter_avg_value_10=98.69; filter_adr20=13.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DAR,2026-04-15,59.49,,,2026-04-16,60.36,rsi2_gt_50,1631,97028.19,1418.97,0.014624,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:59.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-14 00:00:00; filter_close=59.6000; filter_ma50=54.9968; filter_avg_value_10=205.19; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TYRA,2026-04-13,35.62,,,2026-04-17,35.56,rsi2_gt_50,2734,97385.08,-164.03,-0.001684,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:35.6200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-10 00:00:00; filter_close=35.2600; filter_ma50=34.2333; filter_avg_value_10=37.98; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DAR,2026-04-16,58.47,,,2026-04-20,59.08,rsi2_gt_50,1670,97644.9,1018.7,0.010433,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:58.4700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-15 00:00:00; filter_close=58.4400; filter_ma50=55.2186; filter_avg_value_10=203.87; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CLMT,2026-04-16,32.08,,,2026-04-21,32.53,rsi2_gt_50,3042,97587.37,1368.89,0.014027,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:32.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-15 00:00:00; filter_close=32.0000; filter_ma50=29.6568; filter_avg_value_10=40.19; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ZNTL,2026-04-23,3.83,,,2026-04-24,3.98,rsi2_gt_50,25458,97504.14,3818.7,0.039165,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:3.8300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-22 00:00:00; filter_close=3.8400; filter_ma50=2.9853; filter_avg_value_10=47.97; filter_adr20=16.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,BW,2026-04-22,16.5,,,2026-04-27,15.45,rsi2_gt_50,5926,97779.0,-6222.3,-0.063636,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:16.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-21 00:00:00; filter_close=16.0400; filter_ma50=13.3052; filter_avg_value_10=46.72; filter_adr20=9.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PURR,2026-04-22,6.01,,,2026-04-27,6.25,rsi2_gt_50,16242,97614.42,3898.08,0.039933,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:6.0100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-21 00:00:00; filter_close=5.6400; filter_ma50=5.1298; filter_avg_value_10=34.57; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,MANE,2026-04-27,81.07,,,2026-04-28,103.1,rsi2_gt_50,1209,98013.63,26634.27,0.27174,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:81.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-24 00:00:00; filter_close=67.8400; filter_ma50=57.8934; filter_avg_value_10=28.72; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SATS,2026-04-27,118.0,,,2026-04-28,123.7,rsi2_gt_50,839,99002.0,4782.3,0.048305,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.01; raw_entry=open:118.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-24 00:00:00; filter_close=117.5000; filter_ma50=116.5872; filter_avg_value_10=662.95; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,BW,2026-04-27,14.97,,,2026-04-30,15.66,rsi2_gt_50,6537,97858.89,4510.53,0.046092,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=0.48; raw_entry=open:14.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-24 00:00:00; filter_close=14.5000; filter_ma50=13.6496; filter_avg_value_10=50.83; filter_adr20=9.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FLY,2026-04-27,35.18,,,2026-04-30,34.6,rsi2_gt_50,2818,99137.24,-1634.45,-0.016487,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:35.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-24 00:00:00; filter_close=35.1300; filter_ma50=27.5473; filter_avg_value_10=255.72; filter_adr20=12.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,VSAT,2026-04-28,57.99,,,2026-04-30,65.91,rsi2_gt_50,1710,99162.9,13543.2,0.136575,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:57.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-27 00:00:00; filter_close=58.6600; filter_ma50=50.9374; filter_avg_value_10=88.56; filter_adr20=6.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SPIR,2026-04-28,16.03,,,2026-04-30,17.83,rsi2_gt_50,6181,99081.43,11125.8,0.112289,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:16.0300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-27 00:00:00; filter_close=16.4100; filter_ma50=13.3698; filter_avg_value_10=46.04; filter_adr20=12.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DNTH,2026-04-29,83.15,,,2026-04-30,87.8,rsi2_gt_50,1191,99031.65,5538.15,0.055923,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.78; raw_entry=open:83.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=83.6700; filter_ma50=76.5700; filter_avg_value_10=44.91; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,COHR,2026-04-29,308.46,,,2026-04-30,319.71,rsi2_gt_50,321,99015.66,3611.25,0.036472,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.46; raw_entry=open:308.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=303.9700; filter_ma50=273.0556; filter_avg_value_10=1839.85; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SIDU,2026-04-29,3.05,,,2026-04-30,3.28,rsi2_gt_50,32463,99012.15,7466.49,0.07541,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:3.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=3.0800; filter_ma50=2.8763; filter_avg_value_10=120.08; filter_adr20=21.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,BKSY,2026-04-29,31.1,,,2026-04-30,35.48,rsi2_gt_50,3181,98929.1,13932.78,0.140836,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:31.1000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=31.2200; filter_ma50=27.5914; filter_avg_value_10=70.91; filter_adr20=12.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CGON,2026-04-29,65.07,,,2026-04-30,66.74,rsi2_gt_50,1522,99036.54,2541.74,0.025665,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:65.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=65.5500; filter_ma50=64.3908; filter_avg_value_10=69.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,NBIS,2026-04-28,138.4,,,2026-05-01,154.49,rsi2_gt_50,716,99094.4,11520.45,0.116257,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:138.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-27 00:00:00; filter_close=144.9600; filter_ma50=118.3563; filter_avg_value_10=2355.72; filter_adr20=8.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,INFQ,2026-04-29,12.41,,,2026-05-01,12.41,rsi2_gt_50,7985,99093.85,0.0,0.0,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:12.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=12.6200; filter_ma50=12.0550; filter_avg_value_10=246.28; filter_adr20=11.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PL,2026-04-30,34.53,,,2026-05-01,36.9,rsi2_gt_50,2968,102485.04,7034.17,0.068636,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:34.5300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=34.0800; filter_ma50=30.4702; filter_avg_value_10=400.04; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,HUT,2026-04-30,74.41,,,2026-05-01,76.98,rsi2_gt_50,1382,102834.63,3551.74,0.034538,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.77; raw_entry=open:74.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=71.0000; filter_ma50=57.8983; filter_avg_value_10=312.56; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DNTH,2026-04-30,84.1,,,2026-05-01,87.42,rsi2_gt_50,1224,102938.4,4063.68,0.039477,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:84.1000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=83.5000; filter_ma50=77.2558; filter_avg_value_10=42.37; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,NKTR,2026-04-30,83.2,,,2026-05-01,86.46,rsi2_gt_50,1240,103168.0,4042.4,0.039183,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:83.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=83.2000; filter_ma50=76.3388; filter_avg_value_10=167.66; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,IRDM,2026-04-30,36.93,,,2026-05-01,39.44,rsi2_gt_50,2796,103256.28,7017.96,0.067966,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:36.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=36.3900; filter_ma50=29.8456; filter_avg_value_10=132.54; filter_adr20=6.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SPIR,2026-04-30,15.99,,,2026-05-01,18.18,rsi2_gt_50,6486,103711.14,14204.34,0.136961,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:15.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=15.8100; filter_ma50=13.6322; filter_avg_value_10=33.00; filter_adr20=12.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,MKSI,2026-04-30,270.18,,,2026-05-01,279.38,rsi2_gt_50,386,104289.48,3551.2,0.034051,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:270.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=265.4400; filter_ma50=246.3712; filter_avg_value_10=294.02; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SKYT,2026-04-30,30.46,,,2026-05-01,31.99,rsi2_gt_50,3433,104569.18,5252.49,0.05023,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:30.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=30.5100; filter_ma50=29.4094; filter_avg_value_10=36.38; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,MOD,2026-04-30,238.79,,,2026-05-01,266.83,rsi2_gt_50,439,104828.81,12309.56,0.117425,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:238.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=233.3900; filter_ma50=222.8850; filter_avg_value_10=186.41; filter_adr20=5.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,RLAY,2026-04-29,13.17,,,2026-05-04,13.09,rsi2_gt_50,7538,99275.46,-603.04,-0.006074,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:13.1700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=13.0300; filter_ma50=11.6504; filter_avg_value_10=50.07; filter_adr20=8.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TNGX,2026-04-30,22.0,,,2026-05-04,22.71,rsi2_gt_50,4644,102168.0,3297.24,0.032273,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:22.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=22.0600; filter_ma50=19.1278; filter_avg_value_10=78.16; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SKM,2026-04-30,36.3,,,2026-05-05,37.8,rsi2_gt_50,2887,104798.1,4330.5,0.041322,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:36.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=36.3700; filter_ma50=32.2076; filter_avg_value_10=85.66; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TNGX,2026-05-04,21.06,,,2026-05-05,24.2,rsi2_gt_50,5029,105910.74,15791.07,0.149098,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.31; raw_entry=open:21.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-01 00:00:00; filter_close=20.9800; filter_ma50=19.4846; filter_avg_value_10=79.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ALM,2026-04-30,20.08,,,2026-05-06,21.36,rsi2_gt_50,5083,102066.64,6506.24,0.063745,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:20.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=19.7700; filter_ma50=18.5064; filter_avg_value_10=114.53; filter_adr20=8.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FLY,2026-04-30,33.75,,,2026-05-06,34.55,rsi2_gt_50,3069,103578.75,2455.2,0.023704,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=0.84; raw_entry=open:33.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=33.4900; filter_ma50=28.4154; filter_avg_value_10=218.08; filter_adr20=11.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DAN,2026-04-30,35.5063,,,2026-05-06,35.4764,rsi2_gt_50,2966,105311.65,-88.69,-0.000842,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:35.5063; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=35.6956; filter_ma50=34.3650; filter_avg_value_10=37.79; filter_adr20=3.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,KOS,2026-05-11,2.85,,,2026-05-12,3.1,rsi2_gt_50,37781,107675.85,9445.25,0.087719,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:2.8500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-08 00:00:00; filter_close=2.7500; filter_ma50=2.7122; filter_avg_value_10=54.82; filter_adr20=5.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,AXGN,2026-05-12,40.86,,,2026-05-14,40.95,rsi2_gt_50,2646,108115.56,238.14,0.002203,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:40.8600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-11 00:00:00; filter_close=40.7900; filter_ma50=34.9914; filter_avg_value_10=46.79; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,NKTR,2026-05-12,78.38,,,2026-05-19,67.58,end_of_backtest,1379,108086.02,-14893.19,-0.13779,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:78.3800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-11 00:00:00; filter_close=78.7200; filter_ma50=78.4100; filter_avg_value_10=71.96; filter_adr20=5.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CRML,2026-05-14,11.25,,,2026-05-19,9.8,end_of_backtest,9589,107876.25,-13904.05,-0.128889,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:11.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-13 00:00:00; filter_close=11.4600; filter_ma50=9.9874; filter_avg_value_10=194.85; filter_adr20=12.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LAR,2026-05-15,9.87,,,2026-05-19,8.97,end_of_backtest,10901,107592.87,-9810.9,-0.091185,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:9.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-14 00:00:00; filter_close=10.1900; filter_ma50=8.2916; filter_avg_value_10=42.16; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,KOD,2026-05-18,36.99,,,2026-05-19,34.42,end_of_backtest,2888,106827.12,-7422.17,-0.069478,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:36.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-15 00:00:00; filter_close=37.0200; filter_ma50=36.8240; filter_avg_value_10=27.34; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SNEX,2026-05-18,110.58,,,2026-05-19,109.37,end_of_backtest,963,106488.54,-1165.23,-0.010942,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:110.5800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-15 00:00:00; filter_close=110.2100; filter_ma50=92.7257; filter_avg_value_10=90.78; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SGML,2026-05-18,16.08,,,2026-05-19,14.95,end_of_backtest,6628,106578.24,-7489.64,-0.070274,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:16.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-15 00:00:00; filter_close=16.8200; filter_ma50=16.2678; filter_avg_value_10=83.17; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FTRE,2026-05-18,13.75,,,2026-05-19,13.71,end_of_backtest,7719,106136.25,-308.76,-0.002909,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:13.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-15 00:00:00; filter_close=13.6600; filter_ma50=10.7306; filter_avg_value_10=26.08; filter_adr20=6.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,AVTX,2026-05-18,17.725,,,2026-05-19,16.27,end_of_backtest,5985,106084.13,-8708.17,-0.082087,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:17.7250; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-15 00:00:00; filter_close=17.7400; filter_ma50=15.6727; filter_avg_value_10=92.39; filter_adr20=10.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,STX,2026-05-19,719.51,,,2026-05-19,733.35,end_of_backtest,145,104328.95,2006.8,0.019235,,,,0,98.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:719.5100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=740.8400; filter_ma50=547.2131; filter_avg_value_10=3495.70; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SYRE,2026-05-19,70.08,,,2026-05-19,66.62,end_of_backtest,1499,105049.92,-5186.54,-0.049372,,,,0,97.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:70.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=70.0800; filter_ma50=59.0737; filter_avg_value_10=87.50; filter_adr20=6.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ICHR,2026-05-19,63.9,,,2026-05-19,64.58,end_of_backtest,1640,104796.0,1115.2,0.010642,,,,0,97.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:63.9000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=66.6000; filter_ma50=58.2891; filter_avg_value_10=84.35; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,POWL,2026-05-19,260.41,,,2026-05-19,261.58,end_of_backtest,402,104684.82,470.33,0.004493,,,,0,97.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:260.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=266.8000; filter_ma50=228.5347; filter_avg_value_10=254.91; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,VECO,2026-05-19,54.79,,,2026-05-19,54.69,end_of_backtest,1914,104868.06,-191.4,-0.001825,,,,0,96.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:54.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=55.6500; filter_ma50=42.9372; filter_avg_value_10=130.53; filter_adr20=6.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ORKA,2026-05-19,57.0,,,2026-05-19,57.5,end_of_backtest,1840,104880.0,920.0,0.008772,,,,0,96.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:57.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-18 00:00:00; filter_close=58.3400; filter_ma50=56.5264; filter_avg_value_10=98.57; filter_adr20=7.54; rs_bucket=rs90_100
