strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_4_day_low_no_stop,AVT,2022-05-25,41.4575,,,2022-06-09,42.7905,4_day_low,2409,99871.22,3211.19,0.032153,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:41.4161; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-24 00:00:00; filter_close=40.9738; filter_ma50=38.3106; filter_avg_value_10=33.65; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,EVLV,2025-09-05,7.968,,,2025-09-12,7.8721,4_day_low,6518,51935.16,-624.68,-0.012028,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:7.9600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-04 00:00:00; filter_close=7.8900; filter_ma50=6.8993; filter_avg_value_10=25.64; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PGEN,2025-09-10,4.1241,,,2025-09-12,3.8861,4_day_low,12647,52157.74,-3010.11,-0.057712,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:4.1200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-09 00:00:00; filter_close=4.1300; filter_ma50=2.5184; filter_avg_value_10=38.71; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LQDA,2025-09-11,27.3273,,,2025-09-12,26.6833,4_day_low,1913,52277.12,-1231.99,-0.023567,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:27.3000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-10 00:00:00; filter_close=27.2900; filter_ma50=21.0392; filter_avg_value_10=62.18; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,OCUL,2025-08-21,11.9119,,,2025-09-15,12.5674,4_day_low,4277,50947.19,2803.66,0.055031,,,,17,90.0,entry=rsi2_next_open; setup_rsi2=3.74; raw_entry=open:11.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-08-20 00:00:00; filter_close=11.9600; filter_ma50=10.7830; filter_avg_value_10=26.27; filter_adr20=5.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LQDA,2025-09-12,26.8568,,,2025-09-15,25.6144,4_day_low,1956,52531.96,-2430.27,-0.046263,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:26.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-11 00:00:00; filter_close=27.0000; filter_ma50=21.3392; filter_avg_value_10=61.98; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,INDV,2025-09-12,23.5435,,,2025-09-15,23.0369,4_day_low,2224,52360.79,-1126.64,-0.021517,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:23.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-11 00:00:00; filter_close=23.8800; filter_ma50=20.4568; filter_avg_value_10=51.87; filter_adr20=2.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,WWW,2025-09-12,30.0564,,,2025-09-15,29.7012,4_day_low,1739,52268.11,-617.68,-0.011818,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:30.0264; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-11 00:00:00; filter_close=30.0559; filter_ma50=25.3307; filter_avg_value_10=49.90; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,INDV,2025-09-15,23.6536,,,2025-09-16,22.4425,4_day_low,2219,52487.4,-2687.42,-0.051201,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LQDA,2025-09-15,25.976,,,2025-09-17,25.3147,4_day_low,2017,52393.49,-1333.82,-0.025458,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,INDV,2025-09-16,23.2232,,,2025-09-18,22.2477,4_day_low,2284,53041.79,-2227.97,-0.042004,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,WWW,2025-09-16,29.741,,,2025-09-22,28.8945,4_day_low,1780,52938.92,-1506.72,-0.028461,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,WLDN,2025-09-09,97.2271,,,2025-09-23,99.9,4_day_low,530,51530.38,1416.62,0.027491,,,,10,95.0,entry=rsi2_next_open; setup_rsi2=0.43; raw_entry=open:97.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-08 00:00:00; filter_close=97.6500; filter_ma50=91.6490; filter_avg_value_10=49.81; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PGEN,2025-09-16,3.6336,,,2025-09-23,3.6164,4_day_low,14499,52684.0,-250.11,-0.004747,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,AEO,2025-09-23,17.826,,,2025-09-24,17.4573,4_day_low,3201,57060.91,-1180.19,-0.020683,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,MP,2025-09-08,62.7127,,,2025-09-25,69.4605,4_day_low,810,50797.25,5465.73,0.107599,,,,13,97.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:62.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-05 00:00:00; filter_close=63.0500; filter_ma50=59.3884; filter_avg_value_10=600.66; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LDI,2025-09-24,3.2633,,,2025-09-25,3.1568,4_day_low,17140,55932.28,-1824.04,-0.032612,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,RDDT,2025-09-24,241.7515,,,2025-09-25,227.9218,4_day_low,231,55844.6,-3194.65,-0.057206,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,UAMY,2025-09-03,4.3844,,,2025-09-26,6.044,4_day_low,11875,52064.51,19707.39,0.378519,,,,17,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:4.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-02 00:00:00; filter_close=4.3100; filter_ma50=3.4398; filter_avg_value_10=30.45; filter_adr20=9.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LDI,2025-09-25,3.1632,,,2025-09-29,3.0779,4_day_low,17442,55171.84,-1486.77,-0.026948,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:3.1600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=3.2600; filter_ma50=2.4246; filter_avg_value_10=94.43; filter_adr20=13.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PGY,2025-09-25,34.004,,,2025-09-29,33.0969,4_day_low,1636,55630.5,-1484.02,-0.026676,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:33.9700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=35.1200; filter_ma50=34.1576; filter_avg_value_10=162.34; filter_adr20=7.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PRCH,2025-09-26,17.4675,,,2025-09-29,16.8431,4_day_low,3180,55546.49,-1985.31,-0.035741,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:17.4500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-25 00:00:00; filter_close=17.3900; filter_ma50=15.8671; filter_avg_value_10=45.78; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,AEO,2025-09-26,17.4824,,,2025-09-29,17.0458,4_day_low,3180,55594.04,-1388.34,-0.024973,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:17.4649; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-25 00:00:00; filter_close=17.4551; filter_ma50=13.9741; filter_avg_value_10=188.86; filter_adr20=5.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,ALAB,2025-09-25,192.7426,,,2025-09-30,191.4683,4_day_low,287,55317.11,-365.7,-0.006611,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=2.03; raw_entry=open:192.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=205.2700; filter_ma50=176.1082; filter_avg_value_10=1778.86; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,U,2025-09-26,41.8418,,,2025-09-30,41.1788,4_day_low,1329,55607.75,-881.15,-0.015846,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=1.79; raw_entry=open:41.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-25 00:00:00; filter_close=42.1100; filter_ma50=38.7082; filter_avg_value_10=440.85; filter_adr20=4.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LDI,2025-09-29,3.0931,,,2025-09-30,2.987,4_day_low,17936,55477.66,-1902.65,-0.034296,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=1.15; raw_entry=open:3.0900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-26 00:00:00; filter_close=3.1300; filter_ma50=2.4848; filter_avg_value_10=74.92; filter_adr20=13.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PRCH,2025-09-29,17.1171,,,2025-09-30,16.7632,4_day_low,3247,55579.22,-1149.05,-0.020674,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:17.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-26 00:00:00; filter_close=17.0900; filter_ma50=15.9489; filter_avg_value_10=43.69; filter_adr20=4.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PGY,2025-09-29,35.0951,,,2025-09-30,31.1388,4_day_low,1583,55555.48,-6262.71,-0.112729,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:35.0600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-26 00:00:00; filter_close=34.6400; filter_ma50=34.4854; filter_avg_value_10=162.48; filter_adr20=6.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,RDDT,2025-09-25,228.3781,,,2025-10-01,212.787,4_day_low,246,56181.02,-3835.42,-0.068269,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:228.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=235.6900; filter_ma50=212.4730; filter_avg_value_10=1609.09; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,FGI,2025-09-30,5.6456,,,2025-10-01,5.6044,4_day_low,9449,53345.65,-389.77,-0.007306,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:5.6400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-29 00:00:00; filter_close=5.8000; filter_ma50=4.6385; filter_avg_value_10=40.37; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PSIX,2025-10-01,98.068,,,2025-10-02,90.4694,4_day_low,563,55212.27,-4277.97,-0.077482,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:97.9700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-30 00:00:00; filter_close=98.2200; filter_ma50=92.3634; filter_avg_value_10=74.69; filter_adr20=7.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LITE,2025-09-25,146.7666,,,2025-10-06,158.4414,4_day_low,380,55771.31,4436.42,0.079547,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:146.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=152.7500; filter_ma50=128.2259; filter_avg_value_10=640.97; filter_adr20=4.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,PRCH,2025-09-30,17.047,,,2025-10-06,16.4535,4_day_low,3134,53425.39,-1860.03,-0.034816,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:17.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-29 00:00:00; filter_close=17.0400; filter_ma50=16.0201; filter_avg_value_10=41.66; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,CRDO,2025-09-25,139.9748,,,2025-10-07,140.3695,4_day_low,394,55150.09,155.49,0.002819,,,,8,96.0,entry=rsi2_next_open; setup_rsi2=3.39; raw_entry=open:139.8350; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-24 00:00:00; filter_close=149.3800; filter_ma50=126.0377; filter_avg_value_10=955.62; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,LASR,2025-09-26,28.2482,,,2025-10-07,28.7213,4_day_low,1962,55423.01,928.09,0.016746,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:28.2200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-25 00:00:00; filter_close=28.0400; filter_ma50=25.8056; filter_avg_value_10=28.68; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,HSAI,2025-10-02,27.9179,,,2025-10-07,26.8232,4_day_low,2090,58348.39,-2288.0,-0.039213,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:27.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-01 00:00:00; filter_close=27.5900; filter_ma50=25.2750; filter_avg_value_10=90.94; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,RZLV,2025-09-30,5.4254,,,2025-10-09,6.014,4_day_low,9929,53869.0,5843.81,0.108482,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:5.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-29 00:00:00; filter_close=5.2400; filter_ma50=4.2486; filter_avg_value_10=158.25; filter_adr20=13.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,OPEN,2025-09-24,7.6076,,,2025-10-10,8.042,4_day_low,7292,55474.62,3167.28,0.057094,,,,12,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:7.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-23 00:00:00; filter_close=7.0900; filter_ma50=4.3901; filter_avg_value_10=3942.23; filter_adr20=17.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,BMNR,2025-09-26,49.615,,,2025-10-10,56.4369,4_day_low,1117,55419.97,7620.07,0.137497,,,,10,99.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:49.5654; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-25 00:00:00; filter_close=49.5554; filter_ma50=46.9770; filter_avg_value_10=3185.05; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,AMPX,2025-10-01,10.4905,,,2025-10-10,12.3776,4_day_low,5190,54445.59,9794.21,0.17989,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:10.4800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-30 00:00:00; filter_close=10.5200; filter_ma50=8.2866; filter_avg_value_10=116.52; filter_adr20=9.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,IONQ,2025-10-01,61.4464,,,2025-10-10,71.8081,4_day_low,893,54871.62,9253.03,0.16863,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:61.3850; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-30 00:00:00; filter_close=61.5000; filter_ma50=47.8678; filter_avg_value_10=2635.51; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,DNTH,2025-10-07,34.5045,,,2025-10-10,33.8561,4_day_low,1726,59554.72,-1119.07,-0.018791,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:34.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-06 00:00:00; filter_close=34.4600; filter_ma50=28.4178; filter_avg_value_10=25.35; filter_adr20=7.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,WBD,2025-10-09,17.8578,,,2025-10-10,17.2327,4_day_low,3316,59216.6,-2072.8,-0.035004,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:17.8400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-08 00:00:00; filter_close=17.8900; filter_ma50=14.7894; filter_avg_value_10=636.38; filter_adr20=6.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,APP,2025-10-07,595.8102,,,2025-10-13,566.3331,4_day_low,99,58985.21,-2918.23,-0.049474,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:595.2150; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-06 00:00:00; filter_close=587.0000; filter_ma50=516.7450; filter_avg_value_10=5036.27; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,STX,2025-10-10,219.6599,,,2025-10-14,211.4926,4_day_low,266,58429.54,-2172.5,-0.037182,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:219.4405; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=220.7348; filter_ma50=188.3953; filter_avg_value_10=1305.46; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,UMAC,2025-10-13,13.7938,,,2025-10-14,13.2467,4_day_low,4301,59327.05,-2352.82,-0.039658,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,TTMI,2025-10-13,55.8658,,,2025-10-14,53.4465,4_day_low,1067,59608.82,-2581.41,-0.043306,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,RZLV,2025-10-13,5.3854,,,2025-10-16,5.0649,4_day_low,11059,59556.92,-3543.86,-0.059504,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,OPEN,2025-10-14,7.027,,,2025-10-17,6.948,4_day_low,8402,59041.02,-663.55,-0.011239,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:7.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-13 00:00:00; filter_close=7.2700; filter_ma50=6.1171; filter_avg_value_10=1497.61; filter_adr20=12.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,DGNX,2025-10-17,126.5264,,,2025-10-20,110.7691,4_day_low,470,59467.41,-7405.92,-0.124538,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,APLD,2025-09-08,13.8639,,,2025-10-21,33.0269,4_day_low,3668,50852.6,70290.22,1.382234,,,,31,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:13.8500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-05 00:00:00; filter_close=13.8900; filter_ma50=12.7134; filter_avg_value_10=368.31; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,P,2025-09-29,83.8137,,,2025-10-21,90.1997,4_day_low,656,54981.81,4189.2,0.076192,,,,16,90.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:83.7300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-26 00:00:00; filter_close=82.4000; filter_ma50=68.2984; filter_avg_value_10=283.79; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,INOD,2025-10-15,80.8408,,,2025-10-21,74.4255,4_day_low,758,61277.3,-4862.77,-0.079357,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,NBIS,2025-10-20,116.9068,,,2025-10-21,107.4025,4_day_low,527,61609.88,-5008.77,-0.081298,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,JMIA,2025-10-20,10.9009,,,2025-10-21,10.6044,4_day_low,5527,60249.22,-1638.79,-0.0272,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,DGNX,2025-10-20,141.5014,,,2025-10-22,110.2896,4_day_low,433,61270.09,-13514.69,-0.220576,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:141.3600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=118.4000; filter_ma50=100.3646; filter_avg_value_10=36.63; filter_adr20=20.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,KTOS,2025-10-20,87.3673,,,2025-10-22,81.6283,4_day_low,690,60283.42,-3959.9,-0.065688,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:87.2800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=83.1200; filter_ma50=77.6322; filter_avg_value_10=516.99; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_4_day_low_no_stop,AVAV,2025-10-20,361.4711,,,2025-10-22,348.7409,4_day_low,166,60004.2,-2113.21,-0.035218,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:361.1100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=350.5900; filter_ma50=289.8272; filter_avg_value_10=506.91; filter_adr20=5.33; rs_bucket=rs90_100
