strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,INSM,2024-07-05,63.06,,,2024-07-08,70.05,rsi2_gt_80,842,53096.52,5885.58,0.110847,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:63.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=62.0000; filter_ma50=44.1580; filter_avg_value_10=220.52; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,OLLI,2024-07-05,96.25,,,2024-07-08,99.86,rsi2_gt_80,555,53418.75,2003.55,0.037506,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:96.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=96.9200; filter_ma50=82.9849; filter_avg_value_10=110.07; filter_adr20=3.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CHWY,2024-07-05,23.92,,,2024-07-10,25.4,rsi2_gt_80,2236,53485.12,3309.28,0.061873,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:23.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=24.1000; filter_ma50=20.1498; filter_avg_value_10=730.53; filter_adr20=9.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,MRNA,2024-06-14,142.67,,,2024-07-11,122.82,rsi2_gt_80,353,50362.51,-7007.05,-0.139132,,,,19,93.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:142.6700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-13 00:00:00; filter_close=145.2300; filter_ma50=126.9224; filter_avg_value_10=567.70; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,NVAX,2024-06-20,13.68,,,2024-07-11,12.96,rsi2_gt_80,3684,50397.12,-2652.48,-0.052632,,,,15,99.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:13.6800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-18 00:00:00; filter_close=13.7900; filter_ma50=10.2424; filter_avg_value_10=353.14; filter_adr20=12.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ASPN,2024-06-24,25.7,,,2024-07-11,26.11,rsi2_gt_80,1989,51117.3,815.49,0.015953,,,,13,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,GH,2024-06-25,29.06,,,2024-07-11,29.97,rsi2_gt_80,1781,51755.86,1620.71,0.031315,,,,12,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:29.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=29.0900; filter_ma50=23.5452; filter_avg_value_10=53.97; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,PRIM,2024-06-27,50.9371,,,2024-07-11,51.5037,rsi2_gt_80,1016,51752.14,575.64,0.011123,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:50.9371; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-26 00:00:00; filter_close=50.6295; filter_ma50=50.0175; filter_avg_value_10=34.41; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,GAP,2024-06-28,22.4053,,,2024-07-11,23.1016,rsi2_gt_80,2296,51442.53,1598.71,0.031078,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:22.4053; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-27 00:00:00; filter_close=22.6790; filter_ma50=21.7841; filter_avg_value_10=138.88; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ZETA,2024-07-11,16.88,,,2024-07-12,17.66,rsi2_gt_80,3214,54252.32,2506.92,0.046209,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:16.8800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=16.6100; filter_ma50=16.1824; filter_avg_value_10=52.15; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,SRPT,2024-07-08,152.98,,,2024-07-15,152.67,rsi2_gt_80,350,53543.0,-108.5,-0.002026,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:152.9800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-05 00:00:00; filter_close=151.7300; filter_ma50=132.5596; filter_avg_value_10=498.07; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,APP,2024-07-12,82.22,,,2024-07-15,87.93,rsi2_gt_80,658,54100.76,3757.18,0.069448,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:82.2200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=82.0100; filter_ma50=80.9566; filter_avg_value_10=332.03; filter_adr20=4.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,FTAI,2024-07-11,94.2939,,,2024-07-16,105.5109,rsi2_gt_80,574,54124.69,6438.59,0.118959,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:94.2939; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=93.9698; filter_ma50=84.9018; filter_avg_value_10=126.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,TMDX,2024-07-11,140.05,,,2024-07-16,151.81,rsi2_gt_80,386,54059.3,4539.36,0.08397,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:140.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=138.5300; filter_ma50=137.0651; filter_avg_value_10=89.45; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,FORM,2024-07-12,60.18,,,2024-07-16,62.16,rsi2_gt_80,900,54162.0,1782.0,0.032901,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:60.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=59.7100; filter_ma50=56.8838; filter_avg_value_10=36.28; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,EAT,2024-07-10,66.3,,,2024-07-17,66.5,rsi2_gt_80,804,53305.2,160.8,0.003017,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:66.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-09 00:00:00; filter_close=66.2200; filter_ma50=65.6144; filter_avg_value_10=103.96; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,WING,2024-07-09,404.436,,,2024-07-22,378.983,rsi2_gt_80,132,53385.55,-3359.8,-0.062935,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:404.4360; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-08 00:00:00; filter_close=402.6038; filter_ma50=392.4419; filter_avg_value_10=132.25; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ZIM,2024-07-09,11.3375,,,2024-07-23,11.0594,rsi2_gt_80,4704,53331.8,-1308.4,-0.024533,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:11.3375; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-08 00:00:00; filter_close=11.3436; filter_ma50=11.2726; filter_avg_value_10=55.50; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CAVA,2024-07-10,89.95,,,2024-07-23,82.59,rsi2_gt_80,594,53430.3,-4371.84,-0.081823,,,,9,97.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:89.9500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-09 00:00:00; filter_close=90.2400; filter_ma50=84.5798; filter_avg_value_10=227.13; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,SN,2024-07-01,75.33,,,2024-07-26,73.74,rsi2_gt_80,686,51676.38,-1090.74,-0.021107,,,,19,93.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:75.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-28 00:00:00; filter_close=75.1500; filter_ma50=72.4228; filter_avg_value_10=94.56; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CVNA,2024-07-25,24.742,,,2024-07-26,26.57,rsi2_gt_80,2102,52007.69,3842.45,0.073882,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:24.7420; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-24 00:00:00; filter_close=24.6840; filter_ma50=23.6574; filter_avg_value_10=564.68; filter_adr20=6.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CROX,2024-06-26,151.94,,,2024-07-31,134.37,rsi2_gt_80,338,51355.72,-5938.66,-0.115638,,,,25,91.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:151.9400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-25 00:00:00; filter_close=151.1400; filter_ma50=141.1130; filter_avg_value_10=189.72; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,AU,2024-07-25,24.9267,,,2024-07-31,26.0978,rsi2_gt_80,2086,51997.16,2442.82,0.04698,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:24.9267; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-24 00:00:00; filter_close=25.7167; filter_ma50=23.6326; filter_avg_value_10=33.05; filter_adr20=2.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ALNY,2024-07-18,240.65,,,2024-08-01,268.61,rsi2_gt_80,224,53905.6,6263.04,0.116185,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:240.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=240.0200; filter_ma50=185.0170; filter_avg_value_10=238.59; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,INSM,2024-07-31,73.45,,,2024-08-01,75.33,rsi2_gt_80,695,51047.75,1306.6,0.025596,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:73.4500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-30 00:00:00; filter_close=72.9100; filter_ma50=61.8256; filter_avg_value_10=123.68; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,DYN,2024-08-05,36.29,,,2024-08-06,43.38,rsi2_gt_80,1299,47140.71,9209.91,0.195371,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:36.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=40.8300; filter_ma50=36.4024; filter_avg_value_10=36.99; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CRWD,2024-07-12,368.2,,,2024-08-08,240.52,rsi2_gt_80,147,54125.4,-18768.96,-0.346768,,,,19,90.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:368.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=370.4300; filter_ma50=352.3857; filter_avg_value_10=1400.33; filter_adr20=2.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,VIRT,2024-08-01,26.2576,,,2024-08-08,26.7928,rsi2_gt_80,1886,49521.76,1009.54,0.020386,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:26.2576; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-31 00:00:00; filter_close=26.1142; filter_ma50=22.8433; filter_avg_value_10=53.17; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,THC,2024-08-05,135.93,,,2024-08-08,150.1,rsi2_gt_80,349,47439.57,4945.33,0.104245,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:135.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=141.7500; filter_ma50=136.5014; filter_avg_value_10=274.25; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,MMYT,2024-08-05,77.33,,,2024-08-08,93.56,rsi2_gt_80,618,47789.94,10030.14,0.20988,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:77.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=84.8900; filter_ma50=84.0520; filter_avg_value_10=77.60; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,PIPR,2024-08-05,55.0267,,,2024-08-08,61.0902,rsi2_gt_80,877,48258.4,5317.71,0.110192,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:55.0267; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=58.5613; filter_ma50=55.3136; filter_avg_value_10=49.50; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,MYGN,2024-08-06,25.8,,,2024-08-08,27.67,rsi2_gt_80,1892,48813.6,3538.04,0.072481,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ANF,2024-07-16,170.12,,,2024-08-09,146.88,rsi2_gt_80,324,55118.88,-7529.76,-0.136609,,,,18,95.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:170.1200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-15 00:00:00; filter_close=167.3300; filter_ma50=163.3382; filter_avg_value_10=232.27; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CAMT,2024-07-18,115.46,,,2024-08-09,92.95,rsi2_gt_80,467,53919.82,-10512.17,-0.194959,,,,16,90.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:115.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=113.4700; filter_ma50=111.5432; filter_avg_value_10=82.51; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,SMR,2024-07-22,11.52,,,2024-08-09,9.27,rsi2_gt_80,4631,53349.12,-10419.75,-0.195312,,,,14,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:11.5200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-19 00:00:00; filter_close=11.3000; filter_ma50=9.6294; filter_avg_value_10=111.57; filter_adr20=12.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,ADMA,2024-07-31,12.24,,,2024-08-09,15.96,rsi2_gt_80,4173,51077.52,15523.56,0.303922,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:12.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-30 00:00:00; filter_close=12.1800; filter_ma50=11.2438; filter_avg_value_10=46.81; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,INSM,2024-08-01,72.85,,,2024-08-09,73.98,rsi2_gt_80,678,49392.3,766.14,0.015511,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:72.8500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-31 00:00:00; filter_close=72.7500; filter_ma50=62.7852; filter_avg_value_10=117.99; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,GLNG,2024-08-05,29.1102,,,2024-08-09,31.4883,rsi2_gt_80,1651,48060.91,3926.24,0.081693,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:29.1102; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=30.8388; filter_ma50=29.3905; filter_avg_value_10=46.04; filter_adr20=2.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,HALO,2024-08-05,51.79,,,2024-08-09,55.2,rsi2_gt_80,937,48527.23,3195.17,0.065843,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:51.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=54.0900; filter_ma50=51.0262; filter_avg_value_10=61.21; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,GWRE,2024-08-06,141.44,,,2024-08-09,146.68,rsi2_gt_80,344,48655.36,1802.56,0.037047,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,NVDA,2024-07-18,121.7913,,,2024-08-12,108.9675,rsi2_gt_80,443,53953.53,-5680.95,-0.105293,,,,17,93.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:121.7913; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=117.9331; filter_ma50=114.9681; filter_avg_value_10=33634.11; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,BKU,2024-08-05,31.9811,,,2024-08-13,33.3901,rsi2_gt_80,1493,47747.76,2103.62,0.044057,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:31.9811; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=33.7021; filter_ma50=29.1864; filter_avg_value_10=33.56; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,DHI,2024-08-06,170.0901,,,2024-08-13,171.5603,rsi2_gt_80,284,48305.58,417.53,0.008644,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0901; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,JLL,2024-08-06,228.08,,,2024-08-13,244.55,rsi2_gt_80,212,48352.96,3491.64,0.072212,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,TOL,2024-08-06,125.5922,,,2024-08-13,127.3084,rsi2_gt_80,388,48729.77,665.9,0.013665,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,AUR,2024-08-07,3.6,,,2024-08-13,3.61,rsi2_gt_80,13024,46886.4,130.24,0.002778,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,PRG,2024-08-07,39.236,,,2024-08-13,39.7687,rsi2_gt_80,1190,46690.81,633.92,0.013577,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.2360; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=38.8389; filter_ma50=35.3841; filter_avg_value_10=36.26; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CVSA,2024-08-05,72.0,,,2024-08-14,74.04,rsi2_gt_80,662,47664.0,1350.48,0.028333,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:72.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=75.6700; filter_ma50=69.4624; filter_avg_value_10=35.14; filter_adr20=2.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,CRNX,2024-08-05,46.08,,,2024-08-14,51.43,rsi2_gt_80,1049,48337.92,5612.15,0.116102,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:46.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=49.7900; filter_ma50=48.4008; filter_avg_value_10=32.91; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,EVR,2024-08-06,218.4461,,,2024-08-14,232.1308,rsi2_gt_80,223,48713.48,3051.69,0.062646,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,MHO,2024-08-05,141.53,,,2024-08-15,146.97,rsi2_gt_80,335,47412.55,1822.4,0.038437,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:141.5300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=153.9100; filter_ma50=132.6808; filter_avg_value_10=51.72; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,WAL,2024-08-05,66.3949,,,2024-08-15,74.154,rsi2_gt_80,725,48136.31,5625.31,0.116862,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:66.3949; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=70.2552; filter_ma50=63.5337; filter_avg_value_10=102.41; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,FTAI,2024-08-06,97.5353,,,2024-08-15,104.8488,rsi2_gt_80,495,48279.95,3620.2,0.074983,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5353; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,GRBK,2024-08-06,68.89,,,2024-08-15,71.03,rsi2_gt_80,702,48360.78,1502.28,0.031064,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_no_stop,RVMD,2024-08-06,43.0,,,2024-08-15,43.52,rsi2_gt_80,1127,48461.0,586.04,0.012093,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:43.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=42.4800; filter_ma50=41.3666; filter_avg_value_10=59.71; filter_adr20=4.90; rs_bucket=rs90_100
