strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,STRL,2023-09-12,77.6676,,,2023-09-18,75.4645,rsi2_gt_60,987,76657.91,-2174.48,-0.028366,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:77.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-11 00:00:00; filter_close=77.4300; filter_ma50=68.7112; filter_avg_value_10=27.51; filter_adr20=3.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AEHR,2023-09-14,47.2772,,,2023-09-18,49.1009,rsi2_gt_60,1598,75549.01,2914.15,0.038573,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:47.2300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-13 00:00:00; filter_close=46.7500; filter_ma50=46.5446; filter_avg_value_10=36.57; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AUR,2023-09-15,3.2332,,,2023-09-18,3.5464,rsi2_gt_60,23203,75020.64,7267.64,0.096875,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:3.2300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-14 00:00:00; filter_close=3.2200; filter_ma50=3.1768; filter_avg_value_10=26.74; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TDS,2023-09-14,16.9667,,,2023-09-19,17.3199,rsi2_gt_60,4447,75450.98,1570.4,0.020814,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:16.9498; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-13 00:00:00; filter_close=16.8190; filter_ma50=13.1623; filter_avg_value_10=34.94; filter_adr20=5.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FRHC,2023-09-12,90.1901,,,2023-09-20,87.7821,rsi2_gt_60,846,76300.82,-2037.14,-0.026699,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:90.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-11 00:00:00; filter_close=90.1200; filter_ma50=84.0723; filter_avg_value_10=34.12; filter_adr20=6.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PARR,2023-09-18,34.8648,,,2023-09-21,34.3057,rsi2_gt_60,2144,74750.2,-1198.86,-0.016038,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:34.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=34.4100; filter_ma50=32.8124; filter_avg_value_10=50.08; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ESTC,2023-09-20,77.107,,,2023-09-21,77.7022,rsi2_gt_60,929,71632.43,552.93,0.007719,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:77.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=77.0500; filter_ma50=66.7356; filter_avg_value_10=83.47; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NTNX,2023-09-19,34.3843,,,2023-09-22,35.0549,rsi2_gt_60,2140,73582.51,1435.0,0.019502,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:34.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=34.4300; filter_ma50=31.0897; filter_avg_value_10=69.54; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,OII,2023-09-20,23.8238,,,2023-09-22,24.1958,rsi2_gt_60,3005,71590.52,1117.8,0.015614,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:23.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=23.8300; filter_ma50=22.6878; filter_avg_value_10=30.98; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ARDX,2023-09-20,4.024,,,2023-09-22,3.9461,rsi2_gt_60,17773,71518.91,-1385.76,-0.019376,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:4.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=4.0100; filter_ma50=3.9430; filter_avg_value_10=32.89; filter_adr20=7.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PDD,2023-09-21,92.0319,,,2023-09-22,95.8341,rsi2_gt_60,737,67827.54,2802.17,0.041313,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:91.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=94.4800; filter_ma50=86.7610; filter_avg_value_10=974.74; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ESTC,2023-09-21,78.3182,,,2023-09-22,79.4804,rsi2_gt_60,866,67823.59,1006.46,0.014839,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:78.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=76.3900; filter_ma50=66.8728; filter_avg_value_10=69.39; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SAIA,2023-09-15,412.0416,,,2023-09-25,396.0236,rsi2_gt_60,182,74991.58,-2915.28,-0.038875,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:411.6300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-14 00:00:00; filter_close=413.3900; filter_ma50=407.8918; filter_avg_value_10=120.77; filter_adr20=3.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PR,2023-09-20,11.9726,,,2023-09-25,12.1821,rsi2_gt_60,5980,71595.99,1252.72,0.017497,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:11.9606; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=12.0684; filter_ma50=11.2746; filter_avg_value_10=150.67; filter_adr20=3.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CLS,2023-09-21,22.2122,,,2023-09-25,23.007,rsi2_gt_60,3086,68546.82,2452.69,0.035781,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:22.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=22.4800; filter_ma50=20.7318; filter_avg_value_10=34.13; filter_adr20=3.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PARR,2023-09-21,33.7437,,,2023-09-25,34.3156,rsi2_gt_60,2014,67959.83,1151.89,0.01695,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=0.73; raw_entry=open:33.7100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=33.5400; filter_ma50=33.1984; filter_avg_value_10=54.42; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PDD,2023-09-22,95.8157,,,2023-09-25,96.5933,rsi2_gt_60,716,68604.06,556.76,0.008115,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:95.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-21 00:00:00; filter_close=92.1700; filter_ma50=87.0976; filter_avg_value_10=841.03; filter_adr20=3.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AAOI,2023-09-11,12.0921,,,2023-09-26,9.7402,rsi2_gt_60,6410,77510.23,-15075.23,-0.194493,,,,11,99.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:12.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-08 00:00:00; filter_close=11.8000; filter_ma50=10.5650; filter_avg_value_10=32.01; filter_adr20=12.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ELF,2023-09-15,130.3202,,,2023-09-26,109.1807,rsi2_gt_60,578,75325.07,-12218.62,-0.162212,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:130.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-14 00:00:00; filter_close=130.1800; filter_ma50=123.9546; filter_avg_value_10=108.52; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EDU,2023-09-21,53.4008,,,2023-09-26,54.7802,rsi2_gt_60,1271,67872.39,1753.21,0.025831,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:53.3474; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=54.2478; filter_ma50=51.9892; filter_avg_value_10=58.05; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ANET,2023-09-14,47.7177,,,2023-09-27,45.3546,rsi2_gt_60,1588,75775.66,-3752.55,-0.049522,,,,9,92.0,entry=rsi2_next_open; setup_rsi2=4.26; raw_entry=open:47.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-13 00:00:00; filter_close=47.0225; filter_ma50=44.3642; filter_avg_value_10=369.20; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IOT,2023-09-18,27.9479,,,2023-09-27,24.8851,rsi2_gt_60,2685,75040.17,-8223.7,-0.109591,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=2.09; raw_entry=open:27.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=28.1400; filter_ma50=26.8272; filter_avg_value_10=152.08; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IONQ,2023-09-19,16.3664,,,2023-09-27,14.2258,rsi2_gt_60,4513,73861.34,-9660.49,-0.130792,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:16.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=16.1600; filter_ma50=16.1396; filter_avg_value_10=251.59; filter_adr20=9.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DLO,2023-09-20,18.9625,,,2023-09-27,18.1436,rsi2_gt_60,3756,71223.16,-3075.69,-0.043184,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:18.9436; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=18.8006; filter_ma50=16.3774; filter_avg_value_10=36.82; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CELH,2023-09-21,59.4727,,,2023-09-27,57.3559,rsi2_gt_60,1147,68215.24,-2428.0,-0.035593,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:59.4133; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=60.4700; filter_ma50=57.0098; filter_avg_value_10=246.20; filter_adr20=3.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,UPWK,2023-09-12,14.1441,,,2023-09-28,11.4885,rsi2_gt_60,5412,76548.03,-14372.27,-0.187755,,,,12,93.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:14.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-11 00:00:00; filter_close=14.2700; filter_ma50=12.3960; filter_avg_value_10=29.83; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FSLY,2023-09-18,20.4204,,,2023-09-28,18.7113,rsi2_gt_60,3669,74922.45,-6270.8,-0.083697,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=1.82; raw_entry=open:20.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=20.5400; filter_ma50=19.8858; filter_avg_value_10=56.91; filter_adr20=5.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,MQ,2023-09-19,6.2462,,,2023-09-28,5.964,rsi2_gt_60,11770,73518.24,-3321.61,-0.045181,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:6.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=6.2900; filter_ma50=5.6746; filter_avg_value_10=30.06; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VNO,2023-09-22,22.1052,,,2023-09-28,21.4332,rsi2_gt_60,3104,68614.59,-2085.99,-0.030402,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:22.0831; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-21 00:00:00; filter_close=21.8451; filter_ma50=21.5213; filter_avg_value_10=78.38; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AFRM,2023-09-25,20.02,,,2023-09-28,20.8292,rsi2_gt_60,3436,68788.72,2780.24,0.040417,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:20.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-22 00:00:00; filter_close=20.1800; filter_ma50=18.5026; filter_avg_value_10=309.62; filter_adr20=6.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CHTR,2023-09-26,430.3299,,,2023-09-28,444.0355,rsi2_gt_60,157,67561.79,2151.79,0.031849,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:429.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-25 00:00:00; filter_close=440.0200; filter_ma50=421.4908; filter_avg_value_10=509.79; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RELY,2023-09-27,24.1441,,,2023-09-28,25.3546,rsi2_gt_60,2886,69679.93,3493.5,0.050136,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:24.1200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=24.1200; filter_ma50=23.1298; filter_avg_value_10=51.57; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ACHR,2023-09-21,5.8058,,,2023-09-29,5.0549,rsi2_gt_60,11812,68578.11,-8869.16,-0.129329,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:5.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=5.9800; filter_ma50=5.9720; filter_avg_value_10=55.27; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,JXN,2023-09-27,34.7572,,,2023-09-29,34.7423,rsi2_gt_60,2010,69862.0,-29.96,-0.000429,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:34.7225; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=34.4677; filter_ma50=31.9423; filter_avg_value_10=49.93; filter_adr20=2.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,INSM,2023-09-21,25.6957,,,2023-10-05,25.015,rsi2_gt_60,2639,67810.87,-1796.39,-0.026491,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:25.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=25.5200; filter_ma50=22.7584; filter_avg_value_10=39.11; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ACB,2023-09-28,5.9559,,,2023-10-05,5.6643,rsi2_gt_60,11888,70804.33,-3466.78,-0.048963,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:5.9500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-27 00:00:00; filter_close=6.6700; filter_ma50=5.8778; filter_avg_value_10=32.37; filter_adr20=18.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,JOYY,2023-10-02,34.6627,,,2023-10-05,35.0382,rsi2_gt_60,2016,69880.03,757.06,0.010834,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.40; raw_entry=open:34.6281; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-29 00:00:00; filter_close=34.6281; filter_ma50=31.7248; filter_avg_value_10=28.38; filter_adr20=2.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CRS,2023-10-04,63.504,,,2023-10-06,65.8631,rsi2_gt_60,1085,68901.89,2559.59,0.037148,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:63.4406; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=63.4308; filter_ma50=61.0189; filter_avg_value_10=30.36; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NTNX,2023-10-05,34.054,,,2023-10-06,36.2937,rsi2_gt_60,2038,69402.09,4564.41,0.065768,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:34.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=34.0300; filter_ma50=32.4393; filter_avg_value_10=98.18; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RVMD,2023-09-19,30.6506,,,2023-10-09,25.4445,rsi2_gt_60,2395,73408.24,-12468.59,-0.169853,,,,14,91.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:30.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=30.9300; filter_ma50=29.9554; filter_avg_value_10=43.88; filter_adr20=3.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VST,2023-10-04,31.5046,,,2023-10-09,31.1096,rsi2_gt_60,2193,69089.62,-866.32,-0.012539,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:31.4731; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=31.2874; filter_ma50=30.2190; filter_avg_value_10=152.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,MNSO,2023-10-05,22.7711,,,2023-10-09,24.0771,rsi2_gt_60,3063,69747.83,4000.3,0.057354,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:22.7483; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=22.8688; filter_ma50=21.8332; filter_avg_value_10=42.62; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HLX,2023-10-05,10.2002,,,2023-10-09,10.3796,rsi2_gt_60,6822,69585.69,1224.01,0.01759,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:10.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=10.3400; filter_ma50=10.1768; filter_avg_value_10=26.16; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,INSM,2023-10-05,24.1241,,,2023-10-10,24.7852,rsi2_gt_60,2885,69598.03,1907.24,0.027404,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:24.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=24.1500; filter_ma50=23.7014; filter_avg_value_10=30.72; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SN,2023-10-13,40.6455,,,2023-10-16,42.1158,rsi2_gt_60,1750,71129.66,2573.07,0.036174,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.88; raw_entry=open:40.6049; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-12 00:00:00; filter_close=41.3180; filter_ma50=36.9322; filter_avg_value_10=25.31; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CCC,2023-10-16,12.3423,,,2023-10-17,12.6873,rsi2_gt_60,5784,71388.04,1995.31,0.02795,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:12.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-13 00:00:00; filter_close=12.3000; filter_ma50=11.3912; filter_avg_value_10=35.88; filter_adr20=2.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NUVL,2023-10-18,52.5225,,,2023-10-24,51.8281,rsi2_gt_60,1366,71745.7,-948.48,-0.01322,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.16; raw_entry=open:52.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-17 00:00:00; filter_close=53.1600; filter_ma50=47.5316; filter_avg_value_10=105.69; filter_adr20=8.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FN,2023-10-20,163.6835,,,2023-10-24,164.5153,rsi2_gt_60,430,70383.92,357.67,0.005082,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:163.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=163.9800; filter_ma50=154.7008; filter_avg_value_10=61.19; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NTNX,2023-10-20,36.5865,,,2023-10-24,36.5234,rsi2_gt_60,1923,70355.93,-121.36,-0.001725,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:36.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=36.7700; filter_ma50=34.1141; filter_avg_value_10=104.81; filter_adr20=3.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FUTU,2023-10-20,55.7194,,,2023-10-24,57.2891,rsi2_gt_60,1260,70206.43,1977.81,0.028171,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:55.6637; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=56.1830; filter_ma50=54.7406; filter_avg_value_10=147.70; filter_adr20=4.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EDU,2023-10-23,57.9562,,,2023-10-24,61.3992,rsi2_gt_60,1209,70068.99,4162.6,0.059407,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:57.8983; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=58.9944; filter_ma50=55.7137; filter_avg_value_10=69.90; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LLY,2023-10-23,575.507,,,2023-10-24,580.6,rsi2_gt_60,122,70211.85,621.35,0.00885,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:574.9320; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=573.5391; filter_ma50=554.1207; filter_avg_value_10=2150.68; filter_adr20=2.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CRWD,2023-10-23,176.176,,,2023-10-24,182.6372,rsi2_gt_60,398,70118.05,2571.55,0.036675,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:176.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=178.7600; filter_ma50=165.0166; filter_avg_value_10=643.07; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PANW,2023-10-23,120.7256,,,2023-10-24,125.909,rsi2_gt_60,582,70262.3,3016.72,0.042935,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.65; raw_entry=open:120.6050; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=121.5500; filter_ma50=119.3949; filter_avg_value_10=856.85; filter_adr20=2.77; rs_bucket=rs90_100
